timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,bfnx_vwap,ecart_type,vwmp_upper
2021-02-24 02:20:00,51431022.08430539,50095.75823702,50149.0,49827.0,49870.0,47.50915843,2371182.3279553107,49910.00485620076,84.70166723535723,50084.0
2021-02-24 02:25:00,51676470.2905128,49867.0,50168.8264,49856.0,50065.0,37.2546288,1861320.892001016,49962.13764451777,94.97300328007343,49979.0
2021-02-24 02:30:00,68540747.14772478,50031.0,50380.0,50031.0,50248.0,38.09016625,1914565.0518718734,50264.024559668964,78.08558223301917,50107.0
2021-02-24 02:35:00,58350310.16586162,50203.0,50481.817475,50203.0,50343.0,72.5581363,3658052.8440129245,50415.47413632955,52.75709376831213,50221.0
2021-02-24 02:40:00,50615820.20811153,50326.0,50342.0,50042.0,50082.0,47.2240274,2369158.6774896695,50168.50124666983,93.10493452146363,50334.0
2021-02-24 02:45:00,69596118.50569627,50086.0,50400.0,50086.0,50300.0,62.28927477,3132678.636700696,50292.42431009116,69.24666342512137,50237.0
2021-02-24 02:50:00,30184270.77795353,50280.0901064,50389.0,50212.0,50330.0,35.32643461,1776523.4721707648,50288.78492220884,41.08747316729649,50306.67716518
2021-02-24 02:55:00,45410537.4813471,50345.06246829,50375.0,50110.0,50173.0,56.78884337,2850650.828105987,50197.374324617944,82.49020429137022,50176.0
2021-02-24 03:00:00,49704171.35672548,50161.0,50433.0,50042.0,50383.0,12.78143764,642371.2034822218,50258.133832449064,132.0840709742329,50226.93450081
2021-02-24 03:05:00,48524615.32209756,50402.0,50539.0,50255.0,50277.0,40.73340667,2055710.6404245126,50467.4371352921,74.47064075477181,50473.13994996
2021-02-24 03:10:00,31581486.13012321,50278.0,50451.0,50233.0,50367.0,42.54836544,2141989.6512591112,50342.46625242652,64.53532395913139,50290.0
2021-02-24 03:15:00,39263446.62387456,50371.0,50456.0,50206.0,50429.0,52.71971878,2652610.59184945,50315.34031732651,74.59021043419435,50261.0
2021-02-24 03:20:00,21368419.69468361,50416.0,50416.0,50214.0,50253.0,16.0012815,804441.2203185562,50273.549672790636,46.82466151377361,50214.0
2021-02-24 03:25:00,28319515.3712109,50233.0,50289.0,50161.0,50242.0,12.61095572,633387.070573731,50225.14428222344,28.59145186212999,50221.0
2021-02-24 03:30:00,12262460.70179492,50230.0,50337.62223992,50207.0,50336.4066783,6.23181331,313113.0767564451,50244.296672687895,30.45772342197635,50219.0
2021-02-24 03:35:00,35685233.2797177,50337.0,50486.0,50276.0,50483.0,5.9302034400000005,298777.00995871914,50382.252983671526,50.86585263166795,50363.14903984
2021-02-24 03:40:00,27497030.98160336,50489.0,50527.67278245,50344.0,50418.0,33.83895467,1706856.4105687323,50440.577352761706,52.56932570669799,50496.0
2021-02-24 03:45:00,87510456.38935994,50419.946325,50674.0,50270.0,50671.0,27.59333786,1392422.4652547939,50462.26999863198,112.56775617701675,50587.20198588
2021-02-24 03:50:00,96708699.4240628,50674.0,50886.9050573,50674.0,50800.0,121.91538417,6189673.259667933,50770.239554320666,61.36504104857878,50807.0
2021-02-24 03:55:00,84576524.63328709,50800.0,51001.0,50800.0,50902.0,130.43741994,6642016.606871022,50921.09771817235,50.96006688042962,50839.0
2021-02-24 04:00:00,82351419.8347821,50901.0,51101.0,50900.0,50988.0,84.53244764,4312587.834888483,51016.95213244725,53.85089265209123,50974.0
2021-02-24 04:05:00,63478516.20605639,50988.0,51200.0,50988.0,51156.0,47.11002815,2407146.579649294,51096.267061969345,57.73363793399121,51177.0
2021-02-24 04:10:00,44363956.70955159,51151.0,51292.0,51129.0,51263.0,63.82866932,3270686.1380621693,51241.64694182865,41.06155345950181,51217.0
2021-02-24 04:15:00,69485538.28271475,51295.0,51354.46137096,50894.0,50972.0,47.22154023,2412655.7095478647,51092.27055696708,156.60232203252383,50979.0
2021-02-24 04:20:00,47678409.37368146,50985.0,51140.0,50815.0,51008.0,25.30551761,1289469.4218279556,50956.05795150363,93.18165260862054,50921.0
2021-02-24 04:25:00,69777600.88792329,51033.0,51076.0,50647.0,50691.0,48.78641548,2478317.394074809,50799.33357864333,92.81751707526203,50700.0
2021-02-24 04:30:00,27957293.04715306,50661.0,50870.87269056,50647.0,50782.0,30.57716743,1552188.7850341788,50763.00113761645,62.810912373816386,50790.0
2021-02-24 04:35:00,72975816.96693636,50756.0,50838.0,50576.0,50625.72829383,35.19284455,1783669.8821187685,50682.74261219865,58.53945697219743,50638.0
2021-02-24 04:40:00,89311580.99189407,50598.0,50607.0,50328.0,50356.0,25.27843841,1275887.3920026945,50473.34694131902,72.58792344767186,50436.0
2021-02-24 04:45:00,22261955.44400202,50356.0,50680.0,50356.0,50673.0,48.53726912,2456533.5943689914,50611.28569668057,67.07396202826473,50618.0
2021-02-24 04:50:00,65554499.43483395,50681.0,50966.0,50672.0,50894.0,46.3776079,2359310.1812823745,50871.75229842707,70.15994925462275,50803.0
2021-02-24 04:55:00,55485356.79118653,50893.0,50893.12289376,50510.0,50607.0,62.93399488,3188955.8396129822,50671.435139205045,104.79287125370512,50725.0
2021-02-24 05:00:00,45393402.14560391,50611.0,50919.0,50611.0,50884.0,22.82525804,1159731.7622773787,50809.141357570334,61.113154230581294,50611.0
2021-02-24 05:05:00,44646913.27582814,50884.0,51064.836108,50861.0,50932.0,13.83106178,704715.9695184805,50951.68980717839,55.44777352137968,50986.0
2021-02-24 05:10:00,44602711.41276607,50900.0,50900.0,50627.0,50631.0,68.67405434,3486673.9273624686,50771.34240684571,79.17409117974627,50849.0
2021-02-24 05:15:00,91152439.40981187,50626.0,50626.0,50189.0,50193.0,35.00737324,1762774.3967766804,50354.37491101176,125.17527677137761,50411.0
2021-02-24 05:20:00,91280213.46236214,50192.0,50389.0,49989.0,50094.0,87.61605614,4388080.354561348,50083.06180261891,99.92223726925494,50057.0
2021-02-24 05:25:00,54033544.89777348,50094.0,50389.0,49941.0,50381.0,52.67608458,2638615.0841011214,50091.329018462166,120.28977137094931,50139.0
2021-02-24 05:30:00,52691378.51099798,50342.0,50355.0,50139.0,50279.69614059,29.71832176,1492062.6303495308,50206.82669765707,47.342193879466926,50185.33474
2021-02-24 05:35:00,27416730.11615585,50272.40764365,50492.0,50229.0,50446.0,7.1377561,359510.50752377644,50367.44075967747,70.92767296148065,50234.0
2021-02-24 05:40:00,39222766.42274204,50454.0,50501.0,50228.0,50369.0,42.95836722,2161204.304766253,50309.27487765567,84.27993763158737,50329.0
2021-02-24 05:45:00,44512681.13651044,50391.0,50488.0,50228.49348594,50262.0,25.73624248,1295523.9580569994,50338.50450638897,80.26951792980923,50346.0
2021-02-24 05:50:00,35076863.85655676,50241.0,50429.77119963,50210.0,50295.0,60.10569084,3024563.305748223,50320.747727524555,58.85511124011886,50274.67858248
2021-02-24 05:55:00,58668112.36904192,50299.0,50383.54311516,50124.0,50166.0,56.578186190000004,2842828.3791251555,50246.014772874,57.61658630261384,50202.0
2021-02-24 06:00:00,48610386.86219444,50167.0,50535.0,50161.0,50472.0,35.00678588,1765187.2661041005,50424.14554009609,77.79393903471635,50439.0
2021-02-24 06:05:00,40239474.96777315,50480.0,50639.0,50400.0,50457.0,33.33778835,1683482.2377058892,50497.71808590564,64.65253112525237,50586.3702914
2021-02-24 06:10:00,150154942.19379684,50458.0,50509.0,49330.0,49704.0,196.0239857,9736131.280568233,49668.06100692519,283.12510909603577,50418.0
2021-02-24 06:15:00,122747203.7258091,49704.0,49863.0,49210.0,49639.0,266.69229768,13180187.565420315,49420.953211161046,131.81028069971612,49787.0
2021-02-24 06:20:00,43449627.59782166,49631.0,50062.0,49514.0,50050.0,37.59238141,1875421.9522680615,49888.351892736915,159.76743191921528,50007.0
2021-02-24 06:25:00,114022744.2423393,50054.0,50054.0,49345.0,49598.0,134.023347,6659212.996494466,49686.96235063035,148.72607649809493,49993.6281936
2021-02-24 06:30:00,60319770.73052017,49596.0,49854.0,49538.0,49740.0,39.24000562,1951287.1834301662,49726.98532019645,83.3216781261535,49789.0
2021-02-24 06:35:00,35302885.16486266,49743.487989,49831.0,49527.57954753,49794.0,40.84666686,2028446.1867295878,49660.01739338953,81.34363822014194,49575.0
2021-02-24 06:40:00,42369530.27587037,49808.0,49993.619484,49655.0,49989.0,24.02007238,1196611.5216614509,49817.14887161597,96.5790614878518,49755.0
2021-02-24 06:45:00,84732575.6331547,49989.0,50346.0,49958.0,50148.0,49.95417828,2504891.097754442,50143.77543584413,102.90195154191646,50233.0
2021-02-24 06:50:00,27932679.24515123,50148.0,50175.0,49884.0,49937.0,26.61684863,1329391.4258325966,49945.48544466801,60.501750390477746,49893.0
2021-02-24 06:55:00,31004565.47825083,49910.0,50099.0,49860.0,50035.0,16.50524496,824932.4303295967,49980.017402274105,61.95278796188188,50000.0
2021-02-24 07:00:00,26590488.87720581,50035.0,50116.14390518,49868.0,49956.0,15.04976613,751999.5746951916,49967.52562128961,80.71056742183774,50000.0
2021-02-24 07:05:00,49401261.25878506,49956.0,50036.1655248,49682.0,49763.0,18.84472913,939606.1468026177,49860.421994965414,83.92996182009331,49988.0
2021-02-24 07:10:00,64644426.472652,49761.0,49789.0,49476.0,49491.0,18.75818433,931275.0459616764,49646.33194654592,72.95162878737263,49587.0
2021-02-24 07:15:00,46787206.41193219,49476.0,49780.0,49472.0,49639.0,35.92137919,1782081.5152134409,49610.609486551875,82.46419583878858,49486.0
2021-02-24 07:20:00,24943709.23289414,49658.0,49975.0,49658.0,49905.62704716,16.2190832,808245.8856346114,49833.01926921562,72.2582256359315,49726.0
2021-02-24 07:25:00,52508686.10364048,49916.0,49928.0,49582.13177446,49626.0,30.22654518,1503998.78790441,49757.54850407319,101.90678960253663,49893.0
2021-02-24 07:30:00,42603157.69477703,49659.0,49996.0494306,49659.0,49905.0,32.63049914,1628100.076445105,49895.040509794206,77.32793940189711,49861.0
2021-02-24 07:35:00,72742087.91328935,49894.0,50189.0,49877.0,50061.0,40.1072367,2006033.2484871068,50016.74045739248,68.1794526575219,50065.0
2021-02-24 07:40:00,18567154.7187604,50064.0,50100.0,49977.0,50045.0,12.13327617,607154.2063702468,50040.417597306434,32.048931396294286,50072.0
2021-02-24 07:45:00,64922971.31061325,50043.0,50197.0,49922.0,50148.0,13.61926227,682332.0523897014,50100.51490767725,59.29351739235407,49950.0
2021-02-24 07:50:00,52329312.12612228,50160.0,50320.62769032,50031.0,50118.0,27.56350762,1385161.2897081668,50253.44773983329,73.86819410125628,50107.0
2021-02-24 07:55:00,14433534.03708965,50098.0,50179.09667961,50033.7360664,50050.0,6.13827615,307648.11641683953,50119.627872532175,36.80292924939462,50107.0
2021-02-24 08:00:00,75931278.14508565,50051.0,50207.0,49792.0,50199.0,67.47385808,3379496.585918062,50086.01378494143,124.83140800275415,50157.0
2021-02-24 08:05:00,59919731.05839557,50208.0,50488.87031,50118.0,50469.0,17.76856895,894480.7771888386,50340.619984978504,84.24377405838617,50485.79493984
2021-02-24 08:10:00,48972184.08725819,50469.63043291,50509.0,50315.0,50473.45094302,36.28171737,1830043.7786425913,50439.833373372414,41.966959436491116,50418.0
2021-02-24 08:15:00,179018416.2750993,50487.0,50944.0,50484.0,50780.0,275.16543979,13985541.211578583,50825.93665197209,128.40965501384753,50721.0
2021-02-24 08:20:00,45380241.93729975,50780.0,50780.7513213,50554.0,50674.0,68.66670079000001,3484274.7581176003,50741.84019374087,68.54437864232963,50694.23754304
2021-02-24 08:25:00,37483597.38360459,50636.0,50750.0,50530.0,50662.0,75.91286706,3847515.5496686753,50683.31231157001,50.68343938416851,50633.0
2021-02-24 08:30:00,55244002.43227234,50641.0,50864.0,50641.0,50711.0,15.89507749,807023.8919776,50771.93819818239,46.28787616360781,50798.34464453
2021-02-24 08:35:00,33431212.37087774,50700.0,50825.7046578,50617.0,50694.39524952,22.23855966,1127774.4203268401,50712.565812224915,56.59178087564216,50664.0
2021-02-24 08:40:00,65992054.50718957,50705.0,50705.0,50356.0,50408.0,34.72656315,1755536.6732848373,50553.136102235825,88.37736480948821,50408.0
2021-02-24 08:45:00,56825106.9556775,50408.0,50496.0,50287.0,50456.0,81.59294148,4113994.3258222225,50420.95861724316,54.54146486433744,50450.0
2021-02-24 08:50:00,27412882.66945355,50436.0,50654.0,50435.0,50609.0,20.99444729,1061292.6532049205,50551.11185091458,57.67012975984525,50548.3892847
2021-02-24 08:55:00,21373887.33676797,50603.0,50700.0,50568.0,50600.1668049,22.86230771,1157704.4486832076,50638.12732154009,35.785091970745434,50594.0
2021-02-24 09:00:00,33198363.34971795,50628.0,50628.0,50359.0,50413.0,19.71327484,995584.6916343657,50503.26238105478,67.69304021533658,50583.1321698
2021-02-24 09:05:00,23719890.37101297,50416.0,50539.0,50370.0,50400.0,21.5321554,1086885.7955616678,50477.33380011124,42.15210169243242,50461.0
2021-02-24 09:10:00,28523826.52713861,50400.0,50500.0,50293.0,50500.0,34.21668837,1725448.7411110809,50427.110959805636,58.50597040468145,50435.0
2021-02-24 09:15:00,84454232.81686272,50500.0,50897.0,50500.0,50851.0,40.40197432,2048952.5765430632,50714.16956791589,107.855833478119,50787.0
2021-02-24 09:20:00,29614738.68851872,50858.0,50900.0,50671.0,50708.0,58.98060997,2996597.228466404,50806.48080768575,56.77325980913759,50790.16353165
2021-02-24 09:25:00,40870174.26624444,50698.0,50797.0,50608.0,50702.0,32.0180001,1623126.990345793,50694.202800811196,48.6547454037089,50728.0
2021-02-24 09:30:00,57164720.09230781,50702.0,50900.0,50695.0,50747.0,24.48376614,1244383.8397981687,50824.85401480675,46.59304821346334,50724.0
2021-02-24 09:35:00,167296566.75197002,50756.0,51217.0,50729.0,51156.0,313.01331153,15936538.87021584,50913.29436540094,130.58575159407914,50744.0
2021-02-24 09:40:00,90636006.55719915,51156.0,51339.0,51011.0,51210.27317504,119.38093108,6112477.137467827,51201.45304757013,83.12846208535203,51300.0
2021-02-24 09:45:00,53721440.3074316,51207.0,51268.0,50868.0,50886.0,40.28138837,2057719.0622086474,51083.618154064316,87.02939435075199,51009.0
2021-02-24 09:50:00,25168644.85732978,50889.0,50965.0,50794.0,50796.0,24.57952317,1249629.493764636,50840.26590433797,36.71726489424074,50882.0
2021-02-24 09:55:00,10872165.68824842,50796.0,50853.0,50794.0,50809.0,8.22352076,417800.4711234395,50805.54707852888,9.307678623936978,50796.0
2021-02-24 10:00:00,30211064.62893681,50809.0,50955.0,50793.0,50799.0,38.50709598,1959250.6380856116,50880.24916506861,48.15088890457055,50846.004288
2021-02-24 10:05:00,68511398.93327242,50799.0,50897.0,50620.0,50867.0,78.55171869,3986220.687940143,50746.44774701291,74.02190699338412,50802.0
2021-02-24 10:10:00,80779760.72062303,50870.0,50870.0,50525.0,50581.0,63.41617709,3215285.271564526,50701.34182010696,82.77631347652591,50674.665888
2021-02-24 10:15:00,93411488.58770086,50577.0,50577.0,50217.0,50463.0,71.46634609,3602309.8910663845,50405.68166910161,88.36976242129369,50447.0
2021-02-24 10:20:00,91296309.91748786,50463.0,50558.0,50171.0,50171.0,43.91887013,2213412.715734119,50397.760898274704,91.86677504006192,50512.0
2021-02-24 10:25:00,64306004.28696131,50171.0,50441.0,50052.0,50379.0,91.88506698,4624218.6296214545,50326.11698077096,124.19832419533941,50350.0
2021-02-24 10:30:00,41357294.5492667,50353.0,50500.0,50345.0,50435.0,83.07807202,4191003.3368379693,50446.56471841375,35.090444658050465,50429.5564558
2021-02-24 10:35:00,47091909.09854119,50409.0,50409.0,50162.0,50245.0,15.90957363,799958.6197373192,50281.587573715464,55.73508887788884,50260.0
2021-02-24 10:40:00,28509620.43802596,50265.0,50450.0,50265.0,50450.0,23.58235958,1188506.452030246,50398.114234430046,50.18405968095437,50449.41003394
2021-02-24 10:45:00,23764111.48034438,50450.0,50500.0,50407.0,50452.0,36.98143379,1865811.843228699,50452.6637291501,24.56317337976632,50489.0
2021-02-24 10:50:00,45626715.7881129,50442.0,50493.0,50250.0,50271.0,15.2047708,766497.8467597928,50411.6672879931,74.78368855392674,50450.0
2021-02-24 10:55:00,86499711.81362392,50297.0,50345.0,50050.0,50057.0,61.84320032,3104683.6780189094,50202.50669360751,72.390619481023,50237.0
2021-02-24 11:00:00,37561439.68118922,50057.0,50454.0,50057.0,50370.0,23.67601474,1190534.1985859585,50284.40012645297,100.52412288312577,50199.0
2021-02-24 11:05:00,42155157.49385887,50370.0,50552.0,50350.0,50461.0,38.10853908,1923155.7231306694,50465.21775850425,36.96307664334592,50423.0
2021-02-24 11:10:00,40327114.25438498,50452.0,50524.3830457,50350.0,50350.0,37.50786665,1893800.7866291238,50490.76249259632,46.265682201746834,50421.0
2021-02-24 11:15:00,35256759.55445035,50368.0,50403.0,50208.0,50252.0,11.32924209,569875.8453857423,50301.32120565731,56.637286511499155,50367.0
2021-02-24 11:20:00,86290936.7523484,50278.0,50789.0,50277.0,50787.0,18.42515033,931003.3633792028,50528.942597734705,127.58914855349633,50642.0
2021-02-24 11:25:00,22485798.62980859,50770.0,50833.0,50658.0,50685.0,22.56784611,1144875.493244363,50730.3837355156,53.35773586957645,50830.0
2021-02-24 11:30:00,30933196.26261779,50685.0,50799.284361,50594.0,50635.0,27.798293270000002,1409816.2424816014,50715.92808912047,58.587973369115915,50603.0
2021-02-24 11:35:00,18584461.64917872,50609.0,50689.0,50574.0,50580.0,7.21645484,365351.09830598114,50627.50428103298,33.61752709338927,50649.0
2021-02-24 11:40:00,45950809.30815592,50572.00034784,50638.0,50328.0,50330.79848051,10.96743575,553625.2631345338,50479.00673906695,76.6679666563972,50570.783973
2021-02-24 11:45:00,18320786.33174743,50341.57108335,50439.0,50275.0,50337.0,4.97823606,250665.94982197238,50352.363126382625,40.45881420624685,50368.0
2021-02-24 11:50:00,33116254.31122197,50338.0,50354.95171116,50200.0,50237.0,12.80832188,643632.0075772142,50251.08000933642,35.41000084016339,50287.0215171
2021-02-24 11:55:00,8349371.37015633,50280.0,50334.9457284,50275.0,50324.0,3.75532134,188866.08914649687,50292.9235734849,18.334650448343357,50275.0
2021-02-24 12:00:00,50506494.96968602,50339.0,50558.03245649,50337.0,50556.0,11.24992187,567750.6964912891,50467.07906526013,63.5060695709739,50509.0
2021-02-24 12:05:00,45993882.14033484,50548.0,50692.0,50450.0,50461.0,24.42486959,1235455.2293892861,50581.855712142875,61.16949337469687,50474.0
2021-02-24 12:10:00,59825590.54769948,50482.0,50773.0,50326.0,50770.3445367,9.69250686,489684.0660168365,50521.92101485255,144.7359897675471,50471.0
2021-02-24 12:15:00,48686983.71705297,50774.0,50917.0,50711.0,50713.16935536,40.01927823,2034062.1926126268,50827.05842225348,52.280653079916945,50765.0
2021-02-24 12:20:00,134662362.35630888,50717.0,51061.0,50717.0,51029.0,131.55043864,6704794.869924652,50967.48394942983,66.77383085602969,50974.0
2021-02-24 12:25:00,67212045.57122673,51066.31556208,51125.0,50906.0,51088.0,88.17734413,4505050.2192957755,51090.790539732894,38.7131761640674,51085.0
2021-02-24 12:30:00,76717657.55829725,51107.0,51172.0,50985.0,51172.0,107.15852722,5477485.000460701,51115.71745676611,35.966173395892525,51083.0
2021-02-24 12:35:00,37384699.39927087,51171.0,51200.0,51007.0,51132.0,51.54223526,2637474.9558848087,51171.14037798928,53.697701900779904,51116.0
2021-02-24 12:40:00,30725858.32572765,51103.0,51112.0,50829.0,50875.0,27.14667129,1383521.8393544683,50964.69561865271,82.1188126832665,51095.0
2021-02-24 12:45:00,16150657.7744433,50875.0,51016.0,50860.0,50992.0,8.99976745,458313.2679098139,50925.012280157745,47.992479690320664,50998.0
2021-02-24 12:50:00,28735942.70057171,50993.0,50996.0,50771.0,50811.0,18.13846373,922632.3531788904,50866.069305136814,59.11878609307354,50956.0
2021-02-24 12:55:00,44815680.67534167,50812.0,50834.0,50603.0,50711.0,21.39728555,1085666.5898584367,50738.51948750746,56.01571124524817,50719.0
2021-02-24 13:00:00,51906194.03111911,50715.0,51062.0,50715.0,50895.0,23.45069836,1194548.6525672723,50938.72405117032,93.53538151760006,50997.0
2021-02-24 13:05:00,83682779.6359903,50905.0,50905.0,50490.0,50534.0,33.35663133,1687519.7845937957,50590.23400471764,100.25991604707437,50513.0
2021-02-24 13:10:00,56523308.20590914,50532.0,50701.0,50375.0,50441.0,36.49517219,1841414.8521930065,50456.39578315431,76.23926262761022,50529.0
2021-02-24 13:15:00,249919090.80710334,50431.0,50431.0,49547.0,49555.0,193.57907513,9662998.776965367,49917.57900731822,224.97596664087436,49827.0
2021-02-24 13:20:00,109008664.42247786,49556.0,49939.02338724,49329.0,49804.0,195.13292705,9680095.32791882,49607.698066449004,171.01248626108,49863.78832281
2021-02-24 13:25:00,75337466.19107147,49812.822813,49939.0,49508.0,49575.0,68.87742199,3430221.47068801,49801.827240079176,113.73646744460368,49582.0
2021-02-24 13:30:00,176884094.54195213,49576.0,49747.0,49055.0,49104.0,129.98007383,6399609.251083055,49235.31017110404,160.7194526240382,49089.0
2021-02-24 13:35:00,73900987.82584783,49131.0,49539.0,49131.0,49236.0,65.76414733,3241783.73984125,49294.08912692504,90.46588920325703,49322.0
2021-02-24 13:40:00,32457998.32818812,49235.0,49522.0,49235.0,49455.0,51.55585613,2546677.009274076,49396.464348347465,64.36390994554006,49419.0
2021-02-24 13:45:00,70633865.45416427,49446.686276,49839.0,49312.0,49715.0,50.71190975,2515671.6117563657,49607.11643789684,175.50918429656608,49711.0
2021-02-24 13:50:00,27994006.437808592,49729.0,49761.1488235,49511.0,49620.72307635,22.85045507,1134474.341708161,49647.7789275013,71.91186836961678,49700.0
2021-02-24 13:55:00,54420385.0068866,49639.0,49639.0,49369.69057537,49489.74968895,46.03420884,2280230.5779550746,49533.393435312806,65.03464257701884,49462.0
2021-02-24 14:00:00,46932949.85050586,49498.2387048,49752.0,49480.0,49749.0,41.06046652,2038892.5369528104,49655.85415255068,59.50160047334172,49688.0
2021-02-24 14:05:00,84611674.30119953,49735.0,49748.0,49256.0,49319.3371321,19.64245353,970768.6661241731,49421.96577639928,128.9506227693849,49661.0
2021-02-24 14:10:00,64463297.538386,49335.0,49427.4845088,49120.0,49413.0,36.86361447,1814927.924679234,49233.585766697994,78.15737353749176,49212.0
2021-02-24 14:15:00,27521084.68274,49415.0,49625.0,49311.0,49624.0,11.71010085,579402.0875791393,49478.82985816807,78.93161073876433,49342.0
2021-02-24 14:20:00,20481538.80484436,49617.0,49617.0,49357.0,49365.0,18.72834882,927303.3263615377,49513.35193902788,73.90971882149616,49616.0
2021-02-24 14:25:00,25192840.0519674,49400.0,49526.37537424,49301.0,49466.0,15.09564755,746277.1965729869,49436.58058398342,64.90662192829836,49399.0
2021-02-24 14:30:00,57735695.20944344,49487.0,49679.0,49357.0,49378.0,33.0387792,1634757.0565391544,49479.94738677131,104.23941100659371,49560.0
2021-02-24 14:35:00,71176595.43805416,49370.72499744,49383.0,49126.698863,49296.0,52.63293361,2594371.479171177,49291.789403094546,65.30644065332567,49340.0
2021-02-24 14:40:00,155657451.28169543,49334.0,49339.0,48750.0,48777.044606,107.63027894,5267612.989012599,48941.73870857571,133.96160975934367,48806.0
2021-02-24 14:45:00,47268234.94335934,48778.0,49239.0,48768.0,49156.81378108,36.01931542,1764576.5936503657,48989.731566929535,115.81027708763361,48912.0
2021-02-24 14:50:00,46147305.26561723,49170.93159428,49198.48772648,48909.0,49047.0,28.03073291,1375432.30181492,49068.724183242215,75.58751703383093,49052.89058408
