timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,all_vwap,ecart_type,vwmp_upper
2021-02-24 01:10:00,225199601.2023303,48840.57,49000.0,48643.1,48758.8,432.6485777078,21127662.307302877,48833.3104415565,75.45392018679443,48899.0
2021-02-24 01:15:00,239154307.7939513,48758.8,49112.8,48705.499,49033.55,445.2471125745,21803014.34499058,48968.34528341257,73.7869685169457,49103.8
2021-02-24 01:20:00,278578791.8464459,49014.25,49225.07,48855.0,49219.59,341.5639450674,16751089.520566719,49042.323589690546,71.99596141346063,49152.0
2021-02-24 01:25:00,301661018.6700669,49167.366966,49380.0,49094.24,49200.0,424.1947247769,20896701.82477277,49262.05019584612,61.76245465704174,49300.0
2021-02-24 01:30:00,262671011.8098398,49214.39,49237.6,48732.8,49012.0,307.5170371003,15067007.847389607,48995.68488777856,111.87893121353525,48981.4
2021-02-24 01:35:00,243988200.18286958,48990.05,49336.48,48896.0,49285.0,205.9667021279,10125559.284158159,49161.14682396792,103.87164010237272,49285.3
2021-02-24 01:40:00,462376806.73801994,49306.75,49914.25,49282.62,49732.09,754.1472987747001,37433862.561818935,49637.33560093574,157.19515052069272,49750.0
2021-02-24 01:45:00,292598774.7322642,49699.0,49979.66,49650.0,49821.0,375.8478967379,18723786.765821546,49817.45788211423,70.35592387923052,49775.8
2021-02-24 01:50:00,277225591.7931479,49828.75,49900.0,49500.0,49813.98,425.8910666108,21167628.080870092,49701.97719646959,77.70302472394778,49713.0
2021-02-24 01:55:00,415747152.1418293,49813.98,50353.43,49571.0,50236.98,558.9733224105,27945465.958518643,49994.27492891333,153.72159781015907,50000.0
2021-02-24 02:00:00,558423540.9927852,50224.22,50597.47,49839.5,50588.9,834.2672440486,41925518.170506746,50254.302167069596,186.45880513671582,50159.4
2021-02-24 02:05:00,370593962.709526,50588.91,50820.16,50211.0,50326.0,602.9022993524,30418479.848699827,50453.41489221961,86.74917337951315,50394.0
2021-02-24 02:10:00,305805932.5890867,50359.91,50396.66,49960.19,50324.93,312.6062228766,15688301.774160197,50185.50696079102,99.8477589728542,50045.7
2021-02-24 02:15:00,277902685.90537506,50343.82,50383.95,49890.0,50100.0,338.6684445833,16959561.679352544,50077.1830107163,121.30040046288649,49955.0
2021-02-24 02:20:00,240707009.37530538,50100.0,50171.748,49781.14,49857.97,284.8017905539,14228830.982465982,49960.46883972492,90.45004652314931,49844.7
2021-02-24 02:25:00,254855845.0115128,49857.98,50184.28,49836.7,50042.36,295.9574500598,14800554.885874463,50009.06340720236,82.57130779760168,50039.5
2021-02-24 02:30:00,265541950.68972477,50054.3,50380.0,50031.0,50225.1,291.3579770816,14638085.708111128,50240.89559769106,82.74060185727903,50123.8
2021-02-24 02:35:00,250630721.09486163,50228.51,50490.058,50198.25,50356.93,325.8003006601,16418377.934576783,50393.992581687955,57.299137276286906,50401.6
2021-02-24 02:40:00,256335551.76311153,50357.69,50399.99,50027.0,50095.2,355.3880965101,17845333.6158542,50213.650347591305,96.03731152558693,50290.7
2021-02-24 02:45:00,236579292.87569627,50097.12,50472.25,50083.96,50337.77,273.2815775139,13752552.458096663,50323.745139377956,78.17966424088145,50165.3
2021-02-24 02:50:00,201873912.58995354,50354.92,50456.42,50199.68,50374.23,231.3733516339,11643240.517521458,50322.30563848363,40.69205374122109,50274.18
2021-02-24 02:55:00,210383029.7903471,50374.56,50485.11,50110.0,50220.01,260.7571401443,13115368.70919961,50297.25629734133,75.42556665191823,50371.8
2021-02-24 03:00:00,210543331.5067255,50190.12,50573.39,50042.0,50424.0,243.1982840407,12236230.146071957,50313.801326098925,121.29330215722673,50379.9
2021-02-24 03:05:00,252072262.41909757,50452.14,50573.45,50255.0,50363.25,329.7306856332,16645978.813583361,50483.55988347633,69.38878185289013,50500.0
2021-02-24 03:10:00,210135679.62112322,50325.6,50540.0,50233.0,50447.48,296.4902291928,14942283.955261726,50397.222181460624,61.37315638544846,50379.19
2021-02-24 03:15:00,180877868.89487457,50433.09,50523.362,50206.0,50484.52,214.3034688066,10791515.205728415,50356.232056455,65.03768871424495,50506.06
2021-02-24 03:20:00,162658433.73068362,50484.52,50513.89,50214.0,50318.39,225.6229745397,11362150.08936014,50359.01203120114,52.02975214310805,50350.0
2021-02-24 03:25:00,158966721.5052109,50318.39,50351.45,50161.0,50284.21,204.412385209,10278431.854383966,50282.823342014504,40.15484264981206,50299.95
2021-02-24 03:30:00,138094638.2927949,50286.6,50391.84,50207.0,50384.29,166.7410437996,8384714.806258875,50285.84813428516,28.68628541578142,50278.5
2021-02-24 03:35:00,169014026.8277177,50384.29,50550.0,50236.75,50550.0,176.6029480939,8901494.781869778,50403.99878906236,55.512974619824405,50450.0
2021-02-24 03:40:00,162823922.51360336,50539.0,50576.389,50344.0,50448.5,179.9337375033,9083336.103510393,50481.561876875945,51.15206801235442,50444.3
2021-02-24 03:45:00,257752247.89835995,50448.28,50777.0,50270.0,50746.45,268.2145150873,13545487.914196385,50502.441710835534,125.19523008624756,50441.18
2021-02-24 03:50:00,284158222.0500628,50733.9,50940.04,50674.0,50835.25,397.9363449157,20222639.68010508,50818.78028605079,61.75514770941232,50894.39
2021-02-24 03:55:00,260703796.3092871,50866.69,51001.0,50800.0,50932.71,372.2243231506,18956630.078839347,50927.972461298814,44.09268250786209,50941.6
2021-02-24 04:00:00,301334100.5557821,50929.46,51200.0,50900.0,51052.01,494.5441286801,25240516.87938621,51037.946698004875,52.156521302445995,51052.0
2021-02-24 04:05:00,250094148.0870564,51050.62,51285.34,50988.0,51222.13,415.7385842714,21279393.357927054,51184.55241584112,62.56611213588262,51244.0
2021-02-24 04:10:00,246400632.2125516,51253.2,51459.51,51129.0,51309.47,405.7286330685,20797790.004928708,51260.34573314764,44.64593110585516,51230.0
2021-02-24 04:15:00,317921758.1857147,51318.92,51409.0,50894.0,51021.41,499.5523354459,25548997.115625523,51143.784750441635,143.91410011991402,51000.0
2021-02-24 04:20:00,237130587.52268144,50985.0,51200.33,50814.87,51039.4,241.450703757,12307638.78505323,50973.71261936699,79.63057557126116,50900.0
2021-02-24 04:25:00,245463842.4159233,51057.13,51121.722,50647.0,50701.0,307.3308126985,15628348.073025672,50851.87500661547,118.60194992486939,50764.0
2021-02-24 04:30:00,176916467.50015306,50721.08,50930.21,50647.0,50794.93,238.1833976757,12095247.482654437,50781.23664657262,53.59445815659641,50819.8
2021-02-24 04:35:00,212659657.83893636,50774.66,50886.28,50576.0,50653.42,221.6734411356,11239529.480697598,50703.094710485675,61.02576836390357,50736.8
2021-02-24 04:40:00,255437244.42089406,50641.17,50660.33,50328.0,50365.76,369.45209039,18652519.62123761,50486.97816690573,79.65220198465563,50527.8
2021-02-24 04:45:00,152887297.46700203,50342.26,50729.91,50342.26,50718.47,251.3378156988,12715951.22851785,50593.06811099402,80.23003204486454,50380.0
2021-02-24 04:50:00,218040193.81783396,50718.956,51002.277,50665.5,50898.25,317.0699264226,16130433.262426391,50873.425444099936,67.68253463211495,50920.0
2021-02-24 04:55:00,191068875.30118653,50900.97,50960.267,50510.0,50650.86,240.4749583899,12204245.75146323,50750.588889490835,89.94703974834897,50811.0
2021-02-24 05:00:00,172913697.8976039,50611.0,50956.67,50611.0,50884.56,285.3909285666,14507363.82561022,50833.303982276804,63.3028134993814,50900.1
2021-02-24 05:05:00,178310473.42982814,50884.56,51064.836108,50861.0,50939.88,253.30199851220002,12904622.391606072,50945.6003797954,45.31267008994095,50905.0
2021-02-24 05:10:00,167609214.51076606,50939.88,51000.0,50560.98,50631.0,223.45026881,11345724.354657058,50775.165387267174,90.51964349435373,50860.9
2021-02-24 05:15:00,259456187.15481186,50632.18,50706.049,50189.0,50248.5,287.2533805247,14481145.644900033,50412.44638600465,121.6930471360092,50384.7
2021-02-24 05:20:00,294201882.0813621,50236.46,50450.25,49978.89,50107.75,426.6145616063,21393728.280338254,50147.67475302774,106.02990620391842,50261.19
2021-02-24 05:25:00,195991328.14377347,50107.75,50448.83,49941.0,50394.38,250.05033026270002,12547928.318167182,50181.6106580802,107.6065751814582,50133.5
2021-02-24 05:30:00,171750634.954998,50394.38,50416.47,50139.0,50319.9,182.5057717312,9176854.917341916,50282.546301373215,56.9098503606216,50252.3
2021-02-24 05:35:00,125490452.76415585,50314.61,50543.5,50229.0,50502.98,125.23117453,6315216.534324712,50428.47005169514,78.27596581752512,50499.9
2021-02-24 05:40:00,156187730.73974204,50493.28,50554.59,50228.0,50427.5,176.6095557107,8899280.411667218,50389.57476482711,80.11006967387199,50500.0
2021-02-24 05:45:00,136313837.27151045,50393.29,50543.619,50228.49348594,50277.68,115.0833958594,5799620.990681956,50394.94140203757,77.8013941005024,50310.7
2021-02-24 05:50:00,128273538.59355676,50282.91,50505.34,50210.0,50356.8,153.7704930434,7743546.354283898,50357.817036447756,64.68249581693487,50375.7
2021-02-24 05:55:00,141624403.61004192,50346.15,50457.959,50124.0,50166.0,140.49556839,7066418.596707619,50296.38071637981,81.34549306900742,50397.3
2021-02-24 06:00:00,166830389.24719444,50264.18,50605.98,50161.0,50554.119,191.6706846327,9670063.492329217,50451.447548486794,84.39649479691798,50499.9
2021-02-24 06:05:00,186345338.11977315,50516.93,50710.31,50387.39,50493.41,325.13482659,16435877.352963734,50550.959198503915,68.44934477059421,50650.1
2021-02-24 06:10:00,427099935.30779684,50494.45,50583.69,49330.0,49755.99,686.3823647365,34243017.10277082,49889.12720086654,273.32115534207367,50000.0
2021-02-24 06:15:00,342694240.4988091,49735.0,49954.83,49210.0,49639.0,743.6438616687,36870533.93537519,49580.902681882624,148.95089587602877,49661.4
2021-02-24 06:20:00,188182488.07382166,49667.24,50180.1,49514.0,50050.48,228.6711570644,11405677.071878409,49878.07477908664,173.69624966283646,49675.7
2021-02-24 06:25:00,238716479.4403393,50101.89,50140.75,49345.0,49665.03,290.08310083,14437224.980063796,49769.27280063989,166.3219044678884,50000.0
2021-02-24 06:30:00,205963537.86652017,49658.53,49951.94,49524.08,49810.57,309.5457686737,15405128.366339946,49766.884013132425,90.14556513014054,49806.4
2021-02-24 06:35:00,153891759.30086267,49813.51,49949.4,49527.57954753,49865.61,217.1584763972,10796989.457596714,49719.40141009356,88.23546108211097,49700.0
2021-02-24 06:40:00,148645674.26387036,49864.78,50073.44,49655.0,50037.4,161.7941647047,8070378.712362342,49880.530160602895,85.63984111093072,49924.1
2021-02-24 06:45:00,204714304.3211547,50058.52,50551.92,49958.0,50235.21,213.8740130179,10737515.546704657,50204.86311165813,110.24058988395322,50086.3
2021-02-24 06:50:00,121015885.42215122,50238.85,50262.75,49884.0,49961.3,138.1122529425,6908960.03239954,50024.23670024363,74.5279642929204,49893.0
2021-02-24 06:55:00,111556281.61725083,49954.01,50179.0,49860.0,50099.64,136.0065844605,6807130.87481205,50050.00972426467,57.14800967533618,50000.0
2021-02-24 07:00:00,93207087.12220581,50098.05,50206.4,49868.0,50006.88,76.8041104036,3842776.8504844005,50033.479071509166,72.95693751218826,50139.61
2021-02-24 07:05:00,148686902.97378507,50011.74,50117.45,49682.0,49821.73,139.56615912,6963898.294738935,49896.75390257981,106.74542604940424,49895.7
2021-02-24 07:10:00,167908162.389652,49821.72,49889.83,49476.0,49548.22,140.1752813,6969912.141946196,49722.83327920951,95.37021829914507,49829.1
2021-02-24 07:15:00,144121724.0169322,49539.4,49878.5,49472.0,49717.12,150.304277403,7463245.6519526,49654.24657837208,95.78618083499602,49600.0
2021-02-24 07:20:00,100125354.92989413,49711.78,50053.5,49658.0,49974.05,84.2981821639,4206891.286476145,49904.88737107917,81.77375145873658,50000.0
2021-02-24 07:25:00,164995548.67764047,49989.18,50013.5,49582.13177446,49696.16,171.6808994592,8547701.905293828,49788.31036078762,120.08083600406125,49887.07
2021-02-24 07:30:00,121737001.96477704,49712.25,50077.0,49659.0,49972.35,114.0677557957,5694835.203722404,49925.021878418345,75.33641275671702,49865.6
2021-02-24 07:35:00,156874642.13128936,49972.2,50251.5,49861.13,50141.45,189.09222003,9469110.08428672,50076.677310068175,81.36263591739005,49960.0
2021-02-24 07:40:00,81335407.4447604,50112.72,50205.51,49977.0,50088.56,81.6442238818,4089302.9167750245,50086.861290950495,41.77432933953856,50128.3
2021-02-24 07:45:00,137708583.42561325,50079.9,50273.97,49922.0,50148.0,111.97118386,5612577.717879942,50125.1976124274,68.85474389481584,50092.6
2021-02-24 07:50:00,144891549.94212228,50169.62,50374.4,50031.0,50100.0,200.41866751,10067574.96568267,50232.72078774969,75.5794953109078,50265.07
2021-02-24 07:55:00,75264443.99508965,50127.08,50245.5,50033.7360664,50082.62,103.5822163529,5193858.712114775,50142.37863398798,39.86761809906206,50107.0
2021-02-24 08:00:00,189255948.26208565,50090.93,50239.0,49770.5,50208.48,269.72436882,13501801.381674146,50057.773573601524,111.61501067519713,49880.8
2021-02-24 08:05:00,163378021.09939557,50211.66,50514.5,50115.79,50483.5,157.65918029,7933592.767600628,50321.159560816515,95.46937061622666,50450.0
2021-02-24 08:10:00,123790579.1402582,50440.0,50530.67,50315.0,50496.62,142.74844456,7198168.247467232,50425.54592909557,41.60291082240965,50391.7
2021-02-24 08:15:00,347734035.9680993,50500.0,50944.0,50484.0,50780.0,539.9153179117,27410118.48833515,50767.43996512786,126.62916909662826,50774.4
2021-02-24 08:20:00,142471964.36129975,50773.21,50795.44,50554.0,50668.06,208.21349513,10556606.937881544,50700.87763182895,54.292676680381184,50662.3
2021-02-24 08:25:00,139717702.3066046,50689.42,50761.09,50530.0,50643.76,195.44581627,9900617.607809087,50656.58501552066,45.65820046237265,50633.0
2021-02-24 08:30:00,157789493.24927235,50643.59,51089.72,50636.08,50701.9,203.22111498,10326654.681310691,50814.87070045348,62.7601516734355,50900.0
2021-02-24 08:35:00,135925818.20687774,50715.69,50875.97,50617.0,50732.21,153.914816657,7809285.55697629,50737.711460095015,48.59398206708745,50700.001
2021-02-24 08:40:00,180406669.08118957,50752.35,50765.14,50356.0,50433.83,224.13474746,11337277.67781139,50582.418863164814,98.21995025931734,50500.0
2021-02-24 08:45:00,147936343.5136775,50442.91,50623.2,50287.0,50456.0,237.3722625886,11975239.870558774,50449.196296003516,63.78886899381566,50437.67
2021-02-24 08:50:00,110311524.72545356,50492.94,50743.14,50435.0,50690.1,145.8481585983,7379513.751450902,50597.23634753464,67.88809214122885,50675.0
2021-02-24 08:55:00,110434835.28776798,50665.54,50785.03,50568.0,50666.7,146.587096819,7429248.338978834,50681.46173978858,37.16669270599244,50713.9
2021-02-24 09:00:00,127213650.32771794,50659.75,50715.04,50359.0,50492.19,142.2554009304,7192013.925314671,50557.05356897797,78.39107424662753,50671.3
2021-02-24 09:05:00,123432633.16201296,50493.5,50643.07,50370.0,50480.17,158.4411850857,8006265.732509925,50531.468369031565,52.87479922638272,50564.5
2021-02-24 09:10:00,117617922.3801386,50400.0,50619.76,50293.0,50615.0,128.8091676576,6503731.593346272,50491.216670497124,77.22679068245158,50535.5
2021-02-24 09:15:00,235765283.39386272,50609.49,51000.0,50500.0,50938.26,260.22309921,13222531.953687543,50812.29142927454,120.02437095894747,50900.0
2021-02-24 09:20:00,143796302.73351872,50924.59,51058.84,50671.0,50762.61,250.75709389,12757218.346684942,50874.8053695389,64.74428010731341,50978.76
2021-02-24 09:25:00,138215857.03624445,50782.43,50908.87,50608.0,50787.29,165.0074309298,8382012.703277471,50797.78926346339,62.26943757609498,50801.0
2021-02-24 09:30:00,166271651.06830782,50797.05,51092.0,50695.0,50861.42,188.87248111,9617681.52521635,50921.56077313866,75.14423684412054,50724.0
2021-02-24 09:35:00,291187266.68897,50856.48,51264.0,50729.0,51156.0,486.52469962,24797934.64510072,50969.52870937312,132.35913281969587,51150.0
2021-02-24 09:40:00,241159662.27619916,51156.0,51449.5,51011.0,51332.76,380.86522077,19523818.930616677,51261.753150222365,85.82898526554192,51232.9
2021-02-24 09:45:00,215051597.7344316,51334.17,51387.961,50868.0,50980.03,216.88965157,11097032.935057243,51164.4186558884,97.51077243633807,51166.1
2021-02-24 09:50:00,121934297.64632978,50987.39,51124.809,50794.0,50796.0,117.12389515,5964880.136242014,50927.9522218999,60.17893969708619,51003.9
2021-02-24 09:55:00,78377154.30324842,50935.97,51014.999,50794.0,50900.68,75.54485506,3845059.6069483655,50897.7031446351,41.53848197487017,50899.9
2021-02-24 10:00:00,111939564.32093681,50900.0,51088.359,50793.0,50799.0,177.10479487,9020863.566259239,50935.174131681815,60.65612094711196,50938.4
2021-02-24 10:05:00,177571791.18527243,50897.91,51057.248,50620.0,50981.9,232.97255489,11845168.25408035,50843.620870592014,102.52974061547864,50932.5
2021-02-24 10:10:00,166292812.78362304,50993.08,51028.288,50525.0,50700.1,155.03054517,7867909.3728356855,50750.704412527644,107.8563054364087,50667.5
2021-02-24 10:15:00,195241462.72070086,50663.5,50714.107,50217.0,50463.0,264.64187856,13361026.266272854,50487.195522395836,111.19127150987217,50630.7
2021-02-24 10:20:00,216908538.89948785,50565.5,50792.58,50171.0,50262.43,304.28373687,15366022.996730033,50498.99529561419,143.61113110746268,50610.2
2021-02-24 10:25:00,188426782.45996132,50254.99,50575.29,50052.0,50474.9,284.7865574943,14351351.023520371,50393.35827431957,137.3996416830394,50251.0
2021-02-24 10:30:00,143467737.9562667,50442.21,50671.5,50345.0,50526.86,252.86982023,12777968.423320992,50531.80490933508,75.17235615314705,50652.869
2021-02-24 10:35:00,149876032.5985412,50534.22,50578.7,50162.0,50377.946,177.2548296803,8923821.624422891,50344.58942821505,72.67208971283547,50312.68
2021-02-24 10:40:00,103952889.29402596,50361.3,50614.5,50265.0,50450.0,131.17185104,6623092.074708965,50491.71771380504,81.61958189212378,50501.05
2021-02-24 10:45:00,93379079.38034438,50579.91,50647.75,50407.0,50549.66,148.9741934191,7527462.068859222,50528.63114138616,52.71961391060835,50550.6
2021-02-24 10:50:00,134239464.2251129,50540.0,50611.92,50250.0,50407.68,113.09748971,5709917.761316429,50486.68874930442,94.28279291610134,50600.0
2021-02-24 10:55:00,199628136.88462391,50413.63,50460.16,50050.0,50150.1,239.2041139862,12022513.485846141,50260.479577452985,103.09496230146864,50158.3
2021-02-24 11:00:00,139765598.3151892,50127.96,50545.44,50057.0,50453.6,180.6350417472,9093692.20837646,50342.902021763555,100.54526767347367,50231.77
2021-02-24 11:05:00,124658470.28185888,50469.61,50653.5,50350.0,50530.32,146.89847792,7422701.180602823,50529.46283517778,50.7186003660347,50546.9
2021-02-24 11:10:00,113952932.30738498,50526.66,50628.01,50350.0,50443.75,121.76561263,6151169.414086514,50516.474078585794,55.78488467019631,50599.6
2021-02-24 11:15:00,122388052.88345034,50453.12,50500.761,50208.0,50347.44,142.08626262,7159363.454307473,50387.44296804189,68.55042934819146,50372.8
2021-02-24 11:20:00,191500969.5353484,50358.18,50928.0,50277.0,50861.17,165.13824523,8353315.404358779,50583.77235827178,159.5399407945671,50773.66
2021-02-24 11:25:00,101809817.2068086,50869.28,50957.67,50658.0,50777.86,120.77008689,6134619.0752426535,50795.84881668751,50.13355637547504,50837.747
2021-02-24 11:30:00,110631994.12461779,50777.86,50903.97,50594.0,50697.49,104.26972478,5291123.4270691695,50744.58034902247,61.566892518942964,50720.387
2021-02-24 11:35:00,99483778.08217873,50686.49,50790.249,50574.0,50625.91,132.62507322,6721617.674782473,50681.349397881764,39.59360672285026,50686.13
2021-02-24 11:40:00,169829965.49715593,50640.42,50715.528,50315.59,50400.25,208.70924685,10536304.656848101,50483.17128191534,96.67804309384645,50532.9
2021-02-24 11:45:00,92374334.39174743,50386.23,50522.39,50275.0,50389.34,117.3010603451,5911626.115649567,50397.03902298537,52.43419866798153,50400.0
2021-02-24 11:50:00,128587159.61822197,50385.22,50434.55,50200.0,50337.25,146.4318199287,7367435.095381643,50313.074705818486,49.70955436228558,50366.0
2021-02-24 11:55:00,77348152.90815634,50328.87,50447.5,50275.0,50380.0,141.7677116,7139984.068159805,50363.96502121294,28.703028994700805,50392.2
2021-02-24 12:00:00,143931747.982686,50379.99,50665.5,50337.0,50556.0,148.94627875,7523248.046681964,50509.80870297147,73.58778795296926,50599.4
2021-02-24 12:05:00,159743213.82533485,50603.66,50807.55,50450.0,50531.39,192.7663397103,9762027.94175434,50641.76638112886,75.45390214187742,50738.2
2021-02-24 12:10:00,171745638.7066995,50557.5,50877.05,50324.99,50826.97,124.3426853048,6288475.850371366,50573.74975420941,143.37526086623242,50758.39
2021-02-24 12:15:00,168746576.03805298,50850.0,50994.0,50711.0,50772.5,264.7162875003,13461465.762970025,50852.42729144412,55.69904819526163,50912.0
2021-02-24 12:20:00,279211021.83930886,50768.61,51204.03,50516.28,51127.27,423.72860101,21605886.79355381,50989.918410166305,96.4249248432416,50949.07
2021-02-24 12:25:00,201881561.22722673,51122.21,51227.0,50858.14,51132.5,327.6517283751,16740313.52506446,51091.79068910612,58.25003939235925,51020.39
2021-02-24 12:30:00,206825031.84729725,51162.91,51287.66,50985.0,51249.9,322.3861339717,16488250.045339001,51144.41443932073,54.34365978823662,51218.9
2021-02-24 12:35:00,161565055.86927086,51279.51,51364.74,51007.0,51195.26,267.2391215921,13681105.02919881,51194.24486838773,59.65708814983978,51136.3
2021-02-24 12:40:00,155315002.39572766,51213.45,51236.81,50829.0,50906.76,293.2948144403,14971721.479351172,51046.66275100018,94.60816980218826,50931.0
2021-02-24 12:45:00,125354782.2804433,50899.0,51101.04,50860.0,51032.74,251.9167160232,12841219.701577783,50974.06755808608,56.45938710782381,51000.0
2021-02-24 12:50:00,148965510.98257172,51032.74,51076.42,50771.0,50849.99,256.6838560772,13069883.328491747,50918.21327696145,74.53188998744606,50874.4
2021-02-24 12:55:00,204852963.17634168,50850.0,50911.659,50603.0,50746.3,379.5037814827,19264224.84963006,50761.61500780261,63.4606911679532,50676.4
2021-02-24 13:00:00,174733077.7311191,50738.3,51123.31,50715.0,50972.5,257.3360583408,13110351.028660672,50946.42046354083,95.64042026940942,50825.0
2021-02-24 13:05:00,281436090.2619903,50972.5,50984.79,50459.5,50571.5,597.7575786467,30255595.75284236,50615.16044905671,96.69624775383717,50600.0
2021-02-24 13:10:00,204823724.38890913,50566.01,50749.42,50367.5,50441.83,369.3757351479,18666176.47401352,50534.38734014154,81.71502661951317,50462.5
2021-02-24 13:15:00,657277958.4871033,50440.0,50480.0,49522.74,49684.376,1312.2406164362,65500895.84705679,49915.308996413296,204.79568956576762,50000.0
2021-02-24 13:20:00,354020552.66747785,49567.52,50019.53,49329.0,49834.71,690.0116292291,34288121.83813873,49692.09269189616,154.7229658365697,49958.4
2021-02-24 13:25:00,254715926.92607147,49839.01,50007.44,49508.0,49621.93,417.9383190545,20819048.06798358,49813.68570147485,125.71636918576985,49757.9
2021-02-24 13:30:00,537148495.0179521,49620.0,49817.68,48940.12,49200.25,1073.7052806472,52934703.16056888,49300.961925661104,179.23952679436826,49324.5
2021-02-24 13:35:00,304473623.03084785,49124.84,49580.254,49096.06,49227.09,577.6358526932,28500418.441247247,49339.7671013068,96.4528025511802,49451.218
2021-02-24 13:40:00,194643503.26818812,49256.56,49578.01,49235.0,49455.0,357.8778107489,17691803.730266046,49435.3189800841,61.15651568965016,49446.7
2021-02-24 13:45:00,256408603.53216425,49473.44,49898.5,49276.5,49745.18,383.7415422608,19027037.68514599,49582.94995389047,172.80995483705723,49699.0
2021-02-24 13:50:00,143690193.7628086,49745.19,49788.35,49472.5,49666.0,201.3873020087,9996875.881807186,49640.050698803825,74.95795131822278,49703.91
2021-02-24 13:55:00,191134991.8098866,49660.54,49662.662,49333.5,49479.41,279.1441725475,13811241.943321679,49477.09213227984,57.605124340252296,49485.0
2021-02-24 14:00:00,182834495.28950587,49480.2,49811.25,49479.4,49776.92,215.0870904964,10683069.985033244,49668.57825068795,66.55188182855169,49678.2
2021-02-24 14:05:00,238655945.79519954,49757.36,49796.76,49256.0,49338.54,214.8697732383,10637059.797984,49504.68201121539,145.93169161883915,49412.4
2021-02-24 14:10:00,241246531.793386,49359.09,49476.099,49100.7,49434.83,249.9829048853,12318814.858186638,49278.62912801536,76.61033459113621,49345.0
2021-02-24 14:15:00,172415738.56074,49415.0,49677.5,49287.49,49622.75,199.7087777513,9882666.293189127,49485.3876953578,92.07455374446343,49449.4
2021-02-24 14:20:00,144123449.18784437,49637.0,49670.309,49357.0,49420.5,193.5780175545,9588794.174011257,49534.51995814362,64.97746335420682,49449.4
2021-02-24 14:25:00,153137886.4529674,49412.31,49554.48,49253.0,49492.97,190.3723864433,9410376.555870004,49431.41561485213,56.18125189124521,49386.8
2021-02-24 14:30:00,222169924.37844345,49483.59,49713.864,49350.0,49380.43,303.4165709632,15027960.363159658,49529.13519341806,89.66920048413702,49430.1
2021-02-24 14:35:00,240613366.04805416,49375.14,49438.5,49092.3,49344.89,351.6955197503,17331333.520968225,49279.36964699828,70.9936702047158,49201.0
2021-02-24 14:40:00,439035143.4956954,49336.69,49409.878,48691.6,48763.07,628.8849550203,30819208.126095545,49006.11452074047,162.39471504132473,48975.8
2021-02-24 14:45:00,266725557.80735934,48777.01,49284.98,48730.24,49187.77,501.201259989,24578614.055350274,49039.40994858974,118.2169536467067,49200.0
2021-02-24 14:50:00,222546245.25961724,49177.75,49219.0,48890.36,49043.12,380.8962462909,18688219.380100813,49063.80559557457,69.67905374254788,49069.9
2021-02-24 14:55:00,222500825.76330048,49045.15,49473.15,49035.07,49427.61,386.4003741172,19029346.719970427,49247.74403608261,109.7817863244496,49149.8
2021-02-24 15:00:00,239303355.99129602,49430.41,49670.727,49361.0,49512.38,280.98302169,13917876.829882711,49532.803605613866,64.99322039060957,49615.1
