timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,okcn_vwap,ecart_type,vwmp_upper
2021-02-24 16:05:00,5840168.33,49920.61,50021.27,49805.26,49902.18,4.3465,217016.29976,49928.97728287127,63.12120560018206,49907.04
2021-02-24 16:10:00,3085736.09,49920.26,49920.26,49700.11,49736.49,3.7289,185667.67525,49791.540467698265,49.875246157973145,49771.65
2021-02-24 16:15:00,3079543.94,49779.28,49779.28,49584.75,49614.87,4.3831999999999995,217759.269445,49680.43197777879,52.751891208928456,49720.77
2021-02-24 16:20:00,2234491.47,49613.65,49855.64,49471.26,49552.77,2.8686000000000003,142560.76380400002,49696.982431848286,107.86115643939897,49721.72
2021-02-24 16:25:00,1438160.75,49573.14,49661.79,49497.23,49521.11,0.9996,49572.17075600001,49592.00755902362,38.70071842868719,49497.23
2021-02-24 16:30:00,1686834.0,49539.69,49743.36,49515.65,49691.89,1.8305,90761.476829,49582.88818847311,73.40360710944763,49612.17
2021-02-24 16:35:00,1244333.64,49681.99,49887.59,49681.99,49767.84,0.3421,17029.584523,49779.55136802105,55.14732617851921,49786.04
2021-02-24 16:40:00,993420.53,49751.74,49751.74,49639.11,49639.11,0.297,14753.022293000002,49673.475734006744,28.98073692558531,49694.11
2021-02-24 16:45:00,1339986.07,49635.51,49687.51,49560.38,49676.9,0.4406,21863.659710000004,49622.46870177031,33.719738054005596,49587.73
2021-02-24 16:50:00,1739352.41,49629.4,49809.68,49559.51,49576.9,1.917,95296.702308,49711.37313928011,69.95384767407785,49629.4
2021-02-24 16:55:00,1880426.48,49567.0,49622.53,49355.08,49400.36,0.457,22610.306104,49475.50569803064,85.88014590984194,49425.57
2021-02-24 17:00:00,1831770.09,49407.81,49657.12,49364.96,49641.29,1.1760000000000002,58205.25778100001,49494.266820578225,101.30744412461557,49606.14
2021-02-24 17:05:00,1492859.98,49660.08,50004.3,49590.72,49969.72,0.3827,19039.767288,49751.15570420697,140.80725942302215,49969.72
2021-02-24 17:10:00,1795914.02,49956.07,49993.3,49759.58,49802.92,0.7945,39641.34654,49894.70930144746,74.23343073427391,49802.92
2021-02-24 17:15:00,2842639.13,49875.81,49935.88,49816.37,49881.03,1.7196,85755.29413,49869.32666317749,27.382812796106663,49865.26
2021-02-24 17:20:00,1197674.45,49864.66,49979.91,49853.3,49903.99,0.4367,21799.303933,49918.25952141058,30.760853908169103,49903.99
2021-02-24 17:25:00,1245533.97,49877.29,49907.41,49744.76,49744.76,0.443,22086.225777,49856.040128668166,51.609760884546134,49744.76
2021-02-24 17:30:00,1243884.66,49756.84,49916.71,49664.32,49664.32,1.3262,65919.28262,49705.38577891722,76.96722325145925,49773.96
2021-02-24 17:35:00,1939959.49,49708.15,49870.55,49674.31,49832.67,1.3189,65556.73972,49705.61810599744,61.11869602728977,49679.67
2021-02-24 17:40:00,2144315.94,49781.97,49928.38,49756.98,49892.96,2.02,100718.181309,49860.48579653466,41.237577641454166,49860.1
2021-02-24 17:45:00,847687.56,49889.13,49939.33,49797.69,49806.7,0.3867,19289.313454,49881.85532454098,46.899787665244354,49806.7
2021-02-24 17:50:00,797620.61,49843.0,49879.79,49814.92,49833.75,4.5011,224242.811135,49819.557693674884,16.55721603212289,49854.03
2021-02-24 17:55:00,1149717.06,49846.84,50096.73,49846.84,50096.73,2.1275,106361.007003,49993.42279811985,73.07365609004925,50012.04
2021-02-24 18:00:00,2001621.14,50118.14,50171.79,49985.95,50044.57,2.4118,120734.702787,50059.99783854383,48.624816583201664,50017.57
2021-02-24 18:05:00,1047110.49,49998.6,49998.6,49769.58,49882.55,2.5734,128282.236057,49849.3184335898,58.61414225345989,49814.52
2021-02-24 18:10:00,1641528.82,49931.51,49934.88,49661.0,49716.8,2.0228,100583.78760299999,49725.02847686375,75.70828460452252,49931.51
2021-02-24 18:15:00,1590725.06,49709.87,49802.28,49598.24,49602.43,1.2019,59760.712939000005,49721.86782511024,71.1323350100668,49738.58
2021-02-24 18:20:00,1487781.61,49592.91,49612.54,49569.8,49611.41,1.6453,81595.44472300001,49593.049731356,11.67349889945412,49593.67
2021-02-24 18:25:00,1342213.74,49671.63,49755.88,49658.05,49702.31,0.6082000000000001,30228.986846000003,49702.3788983887,31.913317085620786,49702.31
2021-02-24 18:30:00,1047409.06,49717.85,49957.25,49717.85,49948.53,0.8922,44471.354241,49844.60237726966,65.0055646423229,49936.19
2021-02-24 18:35:00,499708.49,49957.76,50016.17,49940.84,49941.01,1.9631,98142.770999,49993.770566451014,29.099629705547233,49941.01
2021-02-24 18:40:00,698967.16,49950.18,49950.18,49891.21,49891.21,0.254,12682.070915999999,49929.413055118115,15.656113691410267,49915.18
2021-02-24 18:45:00,1295796.73,49898.97,49898.97,49797.67,49874.68,1.1633,57962.873190000006,49826.24704719333,28.090564549612814,49814.91
2021-02-24 18:50:00,994885.67,49832.52,49832.52,49696.37,49711.43,0.8615999999999999,42861.580753,49746.49576717736,32.85883523118141,49832.52
2021-02-24 18:55:00,2334327.87,49744.12,49771.67,49614.19,49622.72,4.13,205082.782671,49656.848104358345,49.616236316370674,49638.4
2021-02-24 19:00:00,1737868.73,49630.99,49719.18,49611.75,49660.16,0.628,31180.339323,49650.221851910836,30.03198334021497,49693.78
2021-02-24 19:05:00,1832224.44,49642.05,49642.05,49392.72,49397.35,11.307,559722.130981,49502.26682417971,58.13761906940466,49622.12
2021-02-24 19:10:00,1781106.0,49481.14,49665.6,49399.08,49399.08,2.2473,111216.729489,49489.04440395141,63.728701714550965,49464.49
2021-02-24 19:15:00,2523745.43,49436.09,49551.09,49425.79,49529.52,0.4179,20673.383088000002,49469.68913137113,28.778789460276705,49512.3
2021-02-24 19:20:00,1238673.83,49551.36,49605.56,49511.89,49533.25,1.2904,63958.71279899999,49565.02851751395,26.35700949956131,49514.22
2021-02-24 19:25:00,1632508.44,49544.15,49561.8,49416.8,49457.47,0.5226,25845.952362,49456.472181400684,47.847942248444824,49430.03
2021-02-24 19:30:00,1921496.23,49446.33,49475.25,49148.26,49205.74,3.5744999999999996,176265.655352,49311.97519988811,86.34772491822609,49213.53
2021-02-24 19:35:00,2206402.03,49184.52,49215.13,48883.68,48897.16,2.1277,104283.096355,49012.12405649293,100.33085512529416,49026.69
2021-02-24 19:40:00,1962164.54,48970.82,49142.05,48953.94,49043.04,1.1068,54307.21086,49066.8692265992,49.326407154281874,49030.82
2021-02-24 19:45:00,1375740.1199999999,49131.29,49178.96,49057.27,49057.27,6.4345,316298.347456,49156.63182158674,40.09704098706456,49114.62
2021-02-24 19:50:00,1471971.11,49083.32,49145.68,48949.36,48982.08,0.328,16094.672912,49069.124731707336,46.51986030957352,48982.08
2021-02-24 19:55:00,1224439.35,48913.43,49087.2,48888.35,49003.83,0.8199000000000001,40148.672588,48967.767517989996,48.01631206163095,49087.2
2021-02-24 20:00:00,3138784.13,49006.93,49265.31,48882.17,49258.08,2.3047,112946.136933,49006.87158111684,141.42567725862773,48939.03
2021-02-24 20:05:00,1425243.01,49207.82,49239.52,49072.75,49091.23,0.1811,8894.245071000001,49112.34163997791,47.25040645189354,49169.61
2021-02-24 20:10:00,1425471.42,49055.02,49211.29,49055.02,49201.35,0.3536,17390.760854,49182.015989818996,40.43623410135524,49156.44
2021-02-24 20:15:00,1129099.26,49105.93,49128.54,49040.05,49056.07,0.3851,18904.70016,49090.366554141765,24.12204601541394,49093.0
2021-02-24 20:20:00,1713172.38,48980.4,49043.91,48823.21,48859.14,0.6156,30138.277382,48957.56559779078,54.348089154776325,48958.25
2021-02-24 20:25:00,1709999.73,48820.09,48926.49,48790.24,48911.77,7.8824000000000005,384669.267616,48801.033646605094,44.859612275977184,48879.95
2021-02-24 20:30:00,1266709.37,48869.01,48869.01,48640.92,48737.47,1.6881,82309.115197,48758.43563592205,55.627298177376645,48869.01
2021-02-24 20:35:00,1950175.15,48743.42,48859.29,48614.98,48813.02,0.5129,24989.562192,48722.094349775776,68.01809539334003,48653.79
2021-02-24 20:40:00,1711149.57,48875.95,49030.12,48687.94,48687.94,1.0452,51129.777942999994,48918.65474837351,101.71293110895762,48875.95
2021-02-24 20:45:00,2096979.62,48689.44,48872.04,48676.45,48869.64,2.5757,125562.810056,48749.00417595218,57.525416932810714,48748.9
2021-02-24 20:50:00,978753.58,48894.81,49011.33,48879.8,48991.88,0.45949999999999996,22498.886667,48963.84475952123,41.05269246955719,48912.34
2021-02-24 20:55:00,1276410.44,48946.99,49206.6,48946.99,49195.04,0.31279999999999997,15359.404736,49102.95631713555,86.25244067552639,49136.39
2021-02-24 21:00:00,1817108.43,49104.75,49193.77,49031.28,49037.25,0.7267,35687.770973,49109.35870785744,39.77857349107254,49087.82
2021-02-24 21:05:00,2195146.33,48978.83,48997.25,48669.45,48730.28,2.8605,139479.352743,48760.47989617199,86.63426714786118,48774.29
2021-02-24 21:10:00,1507804.55,48722.23,48722.23,48552.07,48557.36,1.1948,58129.044617,48651.694523769664,47.258278643135206,48552.07
2021-02-24 21:15:00,2179514.16,48550.86,48621.42,48261.3,48261.3,1.5706,75964.002938,48366.231337068646,94.55066861741314,48360.97
2021-02-24 21:20:00,2269425.62,48279.12,48571.22,48198.75,48569.39,4.343,209507.045469,48240.16704328804,100.8318749623355,48203.44
2021-02-24 21:25:00,2124997.79,48427.02,48460.53,48199.9,48225.14,0.3452,16659.330425,48259.937499999985,72.64572318631275,48389.74
2021-02-24 21:30:00,1593844.49,48189.34,48371.32,48189.34,48347.49,0.8931,43132.490732,48295.25331093942,45.2840197084477,48260.1
2021-02-24 21:35:00,2131544.27,48358.32,48567.1,48289.19,48384.22,1.8128,87817.900933,48443.23749613857,59.656520202189846,48289.19
2021-02-24 21:40:00,581769.87,48493.83,48500.9,48431.31,48485.14,0.0453,2196.149356,48480.118233995585,16.836111548792086,48486.4
2021-02-24 21:45:00,2129228.61,48472.39,48477.58,48253.71,48253.71,3.4014,164737.903343,48432.381767213505,81.23989250132018,48436.14
2021-02-24 21:50:00,1640478.72,48271.03,48312.19,48170.42,48312.19,1.9935,96234.988301,48274.385904690236,43.21314778940039,48301.32
2021-02-24 21:55:00,1314531.76,48340.34,48882.33,48330.54,48798.62,0.3019,14717.320046,48748.989884067574,165.70042099018272,48694.18
2021-02-24 22:00:00,1796480.61,48737.81,48737.81,48403.43,48454.17,3.5679,172993.169173,48485.99152806974,101.01861966449029,48417.46
2021-02-24 22:05:00,823186.99,48498.37,48539.97,48160.58,48160.58,0.1897,9188.496888,48436.98939377966,121.05358541517276,48233.2
2021-02-24 22:10:00,1975695.85,48155.58,48390.1,48082.02,48219.51,1.9683,94790.882396,48158.75750444547,91.49036027473309,48155.58
2021-02-24 22:15:00,871028.2,48279.85,48490.68,48279.85,48360.91,0.9276,44868.335279,48370.34851121173,62.56969849005082,48318.5
2021-02-24 22:20:00,822416.12,48316.41,48428.13,48303.52,48428.13,0.0375,1814.8993719999999,48397.316586666675,41.59248488147715,48421.52
2021-02-24 22:25:00,1554315.91,48476.2,48703.53,48445.68,48703.53,2.7138,131847.216891,48583.984409683835,66.69020489989434,48703.53
2021-02-24 22:30:00,1170286.89,48714.16,48923.4,48558.78,48797.17,1.587,77371.433851,48753.26644675487,88.32560858420888,48809.3
2021-02-24 22:35:00,1755686.19,48931.58,48999.82,48621.6,48700.38,0.361,17605.477195,48768.634889196706,111.5008396424545,48700.38
2021-02-24 22:40:00,974279.98,48713.17,48762.41,48638.12,48638.12,0.1484,7226.990887,48699.39950808625,32.94574917952276,48717.45
2021-02-24 22:45:00,2288664.25,48591.98,48794.54,48502.15,48718.68,2.2599,110069.780994,48705.598032656315,80.61768204386607,48730.43
2021-02-24 22:50:00,1756706.29,48697.77,48863.46,48697.77,48835.08,0.7832,38216.357701,48795.145174923375,44.2370486896976,48780.25
2021-02-24 22:55:00,781800.57,48893.59,48916.59,48779.6,48894.64,0.1235,6033.243952,48852.17774898786,48.870773214769564,48913.37
2021-02-24 23:00:00,1274896.3900000001,48801.95,49278.05,48772.51,49271.35,0.7636000000000001,37403.593909,48983.229320324775,172.03888102452754,48813.8
2021-02-24 23:05:00,2075843.23,49280.86,49549.5,49280.86,49520.71,0.9687,47834.445533,49380.04081036441,63.54171551419918,49458.24
2021-02-24 23:10:00,2024086.95,49476.33,49476.33,49264.23,49307.45,2.3289,114994.025499,49376.97002833956,69.0138179182452,49264.23
2021-02-24 23:15:00,1427969.49,49343.81,49343.81,49133.24,49232.6,0.9097999999999999,44799.233615,49240.74919213014,50.54137969382607,49168.51
2021-02-24 23:20:00,1382329.87,49209.75,49489.9,49209.75,49375.49,1.5914000000000001,78479.780055,49314.93028465503,78.50303780925027,49333.68
2021-02-24 23:25:00,1283924.8800000001,49403.8,49495.01,49248.62,49279.29,0.6542,32298.211631000002,49370.5466692143,67.73371130202096,49495.01
2021-02-24 23:30:00,1583207.96,49399.58,49537.83,49370.23,49370.23,0.8037,39757.348806,49467.896983949235,43.53466555157502,49465.43
2021-02-24 23:35:00,1984520.52,49396.85,49786.94,49396.85,49585.78,11.2145,557244.733212,49689.663668643276,93.88562126864824,49594.83
2021-02-24 23:40:00,1735405.42,49587.96,49641.55,49519.94,49598.46,2.2456,111354.994557,49588.08093916994,31.718205209536926,49561.29
2021-02-24 23:45:00,1093150.78,49599.69,49762.07,49589.84,49688.46,0.475,23611.601593,49708.63493263156,46.599220012625864,49721.92
2021-02-24 23:50:00,2481454.17,49717.68,49742.31,49546.37,49583.42,2.0325,100824.955744,49606.37428979091,46.46666575557118,49661.04
2021-02-24 23:55:00,1737978.49,49612.05,49735.6,49550.22,49724.93,4.2055,208911.792203,49675.851195577234,50.8498790831944,49648.3
