timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,bnus_vwap,ecart_type,vwmp_lower
2021-02-24 15:55:00,11897255.6,49569.13,49892.5,49569.13,49844.79,2.988778,148804.58479038,49787.76770652755,81.65999331373229,49795.21
2021-02-24 16:00:00,24392259.66,49847.29,50141.0,49786.17,49920.85,18.212005,910578.10303472,49998.7839359104,78.68439256559569,50011.0
2021-02-24 16:05:00,15270487.55,49920.85,50011.0,49774.03,49881.32,3.869733,193084.08155435,49895.969968561134,70.02755159925421,49785.65
2021-02-24 16:10:00,9208327.26,49880.09,49920.86,49692.0,49781.17,5.556065,276630.97244125,49789.009387264196,50.61703949288294,49729.49
2021-02-24 16:15:00,6553134.45,49755.57,49755.58,49571.0,49587.96,2.891034,143480.68977946,49629.540773114386,43.40855713954707,49623.0
2021-02-24 16:20:00,11658329.42,49594.64,49877.72,49410.96,49547.08,10.323428999999999,512535.36992644,49647.783689551216,112.87935780456988,49648.82
2021-02-24 16:25:00,4857713.09,49567.25,49642.33,49457.82,49510.21,0.634243,31432.94416053,49559.78096806745,42.76272528319975,49563.75
2021-02-24 16:30:00,6898811.6,49523.51,49782.95,49490.24,49662.88,1.00905,50087.89145194,49638.66156477874,71.47758306905241,49679.74
2021-02-24 16:35:00,7118161.25,49686.82,49877.7,49669.47,49764.21,1.310872,65264.611852530004,49787.17361613492,49.16726440379845,49865.08
2021-02-24 16:40:00,5908562.5,49756.11,49756.11,49593.0,49640.98,2.853574,141806.4382131,49694.32655788845,37.5231955057183,49593.01
2021-02-24 16:45:00,6747047.05,49609.74,49678.91,49532.65,49653.17,0.981232,48669.685863,49600.58973107278,34.69391586126747,49629.89
2021-02-24 16:50:00,7802432.07,49653.17,49818.06,49553.26,49553.26,4.363264,216834.00161051,49695.36604031065,63.79270231952813,49700.0
2021-02-24 16:55:00,11372502.85,49545.49,49617.02,49335.8,49341.98,6.496013,320924.67098368,49403.329547474736,83.75553289722347,49341.98
2021-02-24 17:00:00,7519070.45,49337.75,49634.31,49337.75,49616.84,2.711925,134033.68877464999,49423.81842220931,87.35766746476722,49416.03
2021-02-24 17:05:00,10748083.43,49623.2,49978.47,49539.12,49906.14,6.89476,343371.03877645,49801.739114407166,127.4141713937774,49831.41
2021-02-24 17:10:00,7779874.16,49919.28,49978.47,49724.36,49781.27,1.9277090000000001,96098.47557428,49851.13187430259,68.14105578840092,49935.14
2021-02-24 17:15:00,5284875.43,49781.27,49925.62,49781.27,49883.94,1.521662,75884.75317957,49869.65119689525,24.580610980575155,49861.35
2021-02-24 17:20:00,6286629.98,49880.7,49970.51,49852.72,49912.1,3.0758710000000002,153541.31726736002,49917.99632278466,32.169657521555656,49925.38
2021-02-24 17:25:00,11306652.3,49911.26,49912.1,49711.94,49738.96,4.39238,218769.18039012,49806.52411451649,40.41467240144601,49794.72
2021-02-24 17:30:00,9498276.5,49767.25,49900.9,49657.21,49701.95,2.199056,109416.92725533,49756.31691750005,65.11915484655505,49657.51
2021-02-24 17:35:00,8006824.82,49674.84,49865.23,49657.8,49788.29,1.320316,65654.83742593,49726.608952652234,55.16793570239111,49710.87
2021-02-24 17:40:00,5980484.92,49760.84,49923.49,49738.15,49880.27,1.113388,55520.89342994,49866.617414540124,44.4535666872998,49857.72
2021-02-24 17:45:00,3489580.45,49907.31,49918.24,49769.15,49792.94,0.9855229999999999,49139.475889409994,49861.318192888444,39.29936867255256,49915.1
2021-02-24 17:50:00,5082923.51,49797.83,49880.28,49779.72,49840.58,2.6548819999999997,132293.81534347,49830.39372125391,20.622519601063612,49827.22
2021-02-24 17:55:00,9447218.01,49840.59,50084.5,49840.59,50084.5,3.1391169999999997,156990.61815873,50011.0757766372,61.02493268138849,50054.12
2021-02-24 18:00:00,11151424.02,50065.13,50084.5,49952.52,49987.25,1.709783,85496.80543872999,50004.47743294323,31.739644520977414,49998.91
2021-02-24 18:05:00,12768207.42,49987.25,49987.4,49726.79,49879.4,3.739744,186645.58092727998,49908.65174923203,65.31863216385939,49932.4
2021-02-24 18:10:00,6967125.93,49880.61,49919.01,49642.0,49698.19,2.6774430000000002,133311.38630873,49790.55998903804,95.84873519150493,49700.45
2021-02-24 18:15:00,7156198.82,49700.68,49819.9,49575.32,49596.98,4.546759,225988.10687173,49703.11971048609,75.70483244507089,49792.49
2021-02-24 18:20:00,5404117.19,49591.55,49661.67,49546.01,49642.22,1.494268,74076.05611735,49573.47418090329,23.627715100746865,49614.28
2021-02-24 18:25:00,5168218.39,49651.46,49738.73,49648.19,49678.08,2.364437,117514.69085928999,49700.91859469716,25.20014978188095,49703.75
2021-02-24 18:30:00,5081916.5,49678.07,49940.06,49663.33,49939.72,2.67349,133341.44365465,49875.42263283201,77.99708598988994,49848.88
2021-02-24 18:35:00,5494564.96,49939.72,49997.5,49889.0,49918.69,1.760071,87918.46971754,49951.66088046451,26.861211095567928,49941.12
2021-02-24 18:40:00,4739792.54,49931.22,49931.36,49852.39,49881.6,1.330006,66357.88504999,49892.92157327862,21.908387438493577,49862.15
2021-02-24 18:45:00,6079122.24,49878.44,49883.58,49765.44,49864.67,1.538181,76658.76422041,49837.28457210823,30.461493203396714,49800.5
2021-02-24 18:50:00,6864373.19,49856.86,49856.87,49663.33,49692.79,1.957092,97348.59183467,49741.448963395706,52.58936386364275,49717.72
2021-02-24 18:55:00,7146142.91,49726.04,49736.0,49583.25,49599.14,2.098874,104141.22469493,49617.66389737069,46.219451040758344,49604.65
2021-02-24 19:00:00,13651226.35,49601.14,49744.85,49599.01,49610.99,16.552993,821421.0902606,49623.72002819066,39.41460382201328,49611.0
2021-02-24 19:05:00,8366271.57,49610.99,49610.99,49370.52,49383.5,4.25134,210576.07146911,49531.69388219008,65.1123592455548,49500.0
2021-02-24 19:10:00,8214851.16,49398.4,49683.34,49379.99,49388.75,4.199566,207847.11413467,49492.52235461235,88.29056515192822,49611.0
2021-02-24 19:15:00,4698987.66,49408.78,49517.51,49388.06,49516.91,3.557913,175971.3821295,49459.158256399176,29.376737542341257,49449.71
2021-02-24 19:20:00,6240544.93,49529.35,49601.02,49500.0,49527.55,14.520718,719121.01275469,49523.79164409706,20.65924692061717,49525.0
2021-02-24 19:25:00,6234007.19,49537.15,49560.0,49404.0,49452.8,3.694656,182852.30731384,49491.0236064846,46.28658974237143,49462.86
2021-02-24 19:30:00,12601808.75,49451.57,49456.21,49142.85,49189.49,17.665178,869221.60021929,49205.36890255451,62.13025466185219,49200.0
2021-02-24 19:35:00,8723478.06,49197.54,49199.99,48865.97,48893.22,7.794949,382122.19672338,49021.76995941602,78.4067872174172,49000.0
2021-02-24 19:40:00,5492104.28,48889.23,49150.0,48889.22,48993.36,2.141579,104994.34181119,49026.602245908274,52.31182261771004,49103.55
2021-02-24 19:45:00,12125362.38,48997.66,49200.0,48932.52,48994.5,8.336338,409317.44399236,49100.38964259367,65.4356030240661,48967.3
2021-02-24 19:50:00,5442396.66,49024.71,49155.85,48950.06,48951.34,1.115262,54688.92794175,49036.84330834369,50.43217860996565,49047.58
2021-02-24 19:55:00,5973813.41,48947.61,49061.07,48872.0,48982.64,1.602407,78416.60680741,48936.76001628176,48.52843596336557,48872.0
2021-02-24 20:00:00,10598501.85,48996.32,49272.2,48855.6,49206.87,5.769959,283216.53110307,49084.66959697115,136.02126047048952,48975.06
2021-02-24 20:05:00,8892067.03,49212.65,49225.19,49028.09,49029.84,5.291309,260025.93313706998,49142.0805583401,53.94141368954775,49052.12
2021-02-24 20:10:00,8301673.81,49030.23,49215.45,49010.07,49188.38,1.6125909999999999,79219.23489605,49125.43533732361,48.33564275863826,49150.0
2021-02-24 20:15:00,5740292.42,49162.12,49162.12,48924.04,48924.04,0.704172,34538.65413896,49048.60479962281,47.772027397174064,49039.07
2021-02-24 20:20:00,6944455.21,48915.19,49025.26,48787.65,48802.44,2.7476350000000003,134413.05475011,48919.54526351207,67.1485702892584,48898.77
2021-02-24 20:25:00,8546172.62,48827.99,48900.5,48750.0,48887.84,3.55668,173614.02656886,48813.50770068153,43.51302347689952,48803.86
2021-02-24 20:30:00,12472682.76,48890.29,48899.51,48625.12,48728.77,8.897993999999999,433535.28866417997,48722.81198033849,65.24048123648163,48734.34
2021-02-24 20:35:00,11406366.75,48728.76,48871.84,48591.66,48871.84,6.684963,325797.85095202,48735.92433526108,66.3984222943994,48750.0
2021-02-24 20:40:00,10011085.74,48871.84,49010.07,48662.64,48662.64,4.583982,223778.64849783,48817.523388580055,83.27894438571376,48757.66
2021-02-24 20:45:00,7606759.19,48660.59,48870.46,48660.59,48867.8,2.991452,145911.80833795998,48776.2492388178,62.71123534272694,48700.0
2021-02-24 20:50:00,7288923.76,48868.01,48998.22,48849.51,48959.96,2.333709,114131.77822992,48905.74541638226,40.91419577768152,48872.1
2021-02-24 20:55:00,9080466.76,48984.41,49223.15,48908.22,49174.6,5.033799,247325.53664716,49132.97822323855,84.16723591458783,49151.26
2021-02-24 21:00:00,5988880.28,49142.58,49180.95,48944.03,48955.75,2.607269,127849.86123525,49035.930406586354,53.1084397109342,49113.05
2021-02-24 21:05:00,6877805.81,48946.49,49006.23,48635.52,48731.25,2.814968,137378.71228322,48802.939245923946,76.76548316131225,48776.01
2021-02-24 21:10:00,8261625.23,48741.37,48741.37,48537.58,48549.98,3.236964,157258.22957635,48582.01375620797,43.990324391536994,48599.57
2021-02-24 21:15:00,16461415.87,48537.36,48609.57,48228.39,48241.88,7.9926580000000005,386849.11884855,48400.559469521904,94.70853622903384,48395.93
2021-02-24 21:20:00,12412625.98,48259.39,48555.69,48135.88,48526.99,3.890504,187981.57013722,48318.05085850574,110.81677546424342,48400.0
2021-02-24 21:25:00,6373089.08,48501.49,48501.49,48171.78,48171.78,2.077639,100362.92313918,48306.23757985868,84.21343621679307,48261.2
2021-02-24 21:30:00,8106641.14,48174.2,48338.26,48152.05,48323.23,1.424092,68736.51607915999,48266.90696890369,45.7935943685347,48316.43
2021-02-24 21:35:00,7890270.08,48325.45,48540.07,48305.97,48423.65,1.650998,79938.93196305,48418.55166575005,60.707308272993615,48386.43
2021-02-24 21:40:00,9157280.52,48426.19,48494.42,48371.22,48490.07,7.1361170000000005,345832.51173118,48462.28162054797,23.035587648504155,48467.28
2021-02-24 21:45:00,4741046.36,48476.47,48476.47,48222.36,48254.69,2.05879,99510.84220996,48334.62480872744,77.4240809693759,48444.58
2021-02-24 21:50:00,7041936.75,48266.22,48389.33,48142.97,48368.31,2.5977449999999997,125186.01123606,48190.261644641796,55.73032028834725,48226.43
2021-02-24 21:55:00,15424282.28,48384.04,48895.81,48298.15,48790.7,3.499423,170417.75581119,48698.81572224621,152.18460045607705,48731.82
2021-02-24 22:00:00,8985645.4,48744.47,48744.47,48352.5,48434.87,4.668525,226520.06806064,48520.692951336874,99.81419459124594,48541.09
2021-02-24 22:05:00,6418064.88,48456.5,48514.65,48119.83,48129.75,1.898706,91598.39519604,48242.53738916926,107.54368091166856,48361.66
2021-02-24 22:10:00,7567197.56,48129.75,48363.23,48054.15,48189.96,2.980334,143608.84576905,48185.4871866878,92.4419075991138,48066.79
2021-02-24 22:15:00,5802001.12,48156.61,48469.84,48135.3,48320.0,2.675284,129365.97976438,48355.98006207191,73.8243769895074,48169.52
2021-02-24 22:20:00,6044061.07,48321.78,48464.27,48276.24,48455.74,2.123453,102652.01869124,48342.02531972219,53.75306492030349,48382.94
2021-02-24 22:25:00,6604728.56,48475.39,48705.78,48444.45,48696.32,2.857593,138894.68644744,48605.48246284198,89.8016881372563,48696.04
2021-02-24 22:30:00,7697914.7,48700.29,48888.0,48529.38,48878.16,3.056244,148759.78122538,48674.05260358139,99.26104259189528,48633.19
2021-02-24 22:35:00,6487705.48,48888.0,48945.74,48583.83,48681.65,1.073249,52320.76946199,48749.88885336953,108.83414967341238,48605.98
2021-02-24 22:40:00,5990369.09,48677.13,48784.3,48590.91,48600.0,0.982782,47879.71042257,48718.546353687794,36.127671258887965,48675.0
2021-02-24 22:45:00,7878146.34,48590.91,48720.88,48500.0,48692.13,1.8021099999999999,87641.65726587,48632.80114192253,57.26483835835501,48515.28
2021-02-24 22:50:00,7410956.42,48699.39,48826.07,48689.8,48826.07,4.686759,228395.51503879,48732.08010883214,39.299223797031225,48716.94
2021-02-24 22:55:00,6154227.34,48826.07,48900.0,48710.18,48852.09,3.178422,155157.21963074998,48815.80219075694,42.559150532865246,48801.18
2021-02-24 23:00:00,9661668.78,48829.4,49250.0,48753.08,49197.4,6.18189,303376.0813144,49074.972429855596,153.51459077319777,48828.68
2021-02-24 23:05:00,13044597.14,49197.4,49545.44,49163.11,49436.2,3.10967,153678.18193118,49419.450273237984,81.19395920314751,49373.51
2021-02-24 23:10:00,9617224.5,49425.1,49425.1,49221.68,49388.32,2.961311,146054.44289135,49320.87271190024,46.29218766675811,49298.62
2021-02-24 23:15:00,11716928.52,49386.37,49392.56,49114.23,49200.0,8.025018,395003.95166277,49221.5658161477,56.20315835459652,49224.37
2021-02-24 23:20:00,9865681.11,49163.12,49450.0,49163.12,49370.17,3.444867,169805.93499079,49292.4501848083,66.84702169653842,49354.5
2021-02-24 23:25:00,7996492.11,49395.93,49450.0,49222.79,49330.09,4.2193570000000005,208548.75382279,49426.66710183328,62.486617093657124,49422.24
2021-02-24 23:30:00,15577029.04,49331.6,49545.7,49331.6,49401.0,6.979341,345088.42357643996,49444.27039407302,47.67769181360662,49388.45
2021-02-24 23:35:00,15132241.92,49365.54,49750.0,49365.32,49592.51,4.802563,238055.20690783,49568.36732965918,78.02728368131379,49450.0
2021-02-24 23:40:00,8475846.05,49622.03,49624.91,49472.29,49588.53,2.2205,110076.0144473,49572.62528588156,39.78493937372844,49591.74
2021-02-24 23:45:00,14695367.39,49581.01,49770.84,49498.6,49691.48,7.8248,387884.3778364,49571.15553578367,66.04295860525654,49586.17
2021-02-24 23:50:00,6401206.69,49658.49,49749.99,49500.0,49600.0,1.345832,66783.31654991,49622.32771245593,51.63378073309814,49566.23
2021-02-24 23:55:00,7250194.1,49555.09,49742.31,49534.62,49714.5,3.49381,173307.69067495002,49604.21164143156,57.74155032786475,49600.0
