timestamp,Price [Md€],price_open,price_high,price_low,price_close,Amount [BTC],weighted_volume,gmni_vwap,sigma,gmni_vwmp (lower)
2021-02-24 18:15:00,0.01,49684.2,49831.34,49581.72,49586.92,12.19,605667.5257036551,49698.89,70.16,49775.65
2021-02-24 18:20:00,0.01,49590.93,49694.09,49552.45,49676.63,11.28,559420.8640769442,49595.09,30.64,49622.15
2021-02-24 18:25:00,0.01,49673.45,49746.26,49658.42,49681.96,3.45,171705.54110624947,49709.53,24.81,49718.01
2021-02-24 18:30:00,0.0,49680.21,49949.0,49675.67,49949.0,2.91,144842.51056040308,49847.76,101.49,49930.72
2021-02-24 18:35:00,0.0,49948.99,50033.53,49910.25,49940.0,2.82,141170.22841924318,49985.8,39.83,49925.7
2021-02-24 18:40:00,0.0,49971.89,49971.89,49851.56,49895.54,2.8,139829.63084002785,49893.68,22.37,49904.2
2021-02-24 18:45:00,0.01,49895.53,49895.53,49767.87,49860.97,17.53,873092.9962390282,49804.06,25.05,49770.97
2021-02-24 18:50:00,0.01,49860.37,49860.37,49675.68,49705.76,5.53,275174.5370931905,49747.32,45.59,49779.0
2021-02-24 18:55:00,0.01,49712.13,49772.26,49602.48,49612.0,20.49,1017132.1697866139,49647.68,40.87,49631.29
2021-02-24 19:00:00,0.01,49612.0,49732.31,49605.76,49629.54,11.12,552222.1588634043,49651.67,37.46,49609.06
2021-02-24 19:05:00,0.01,49628.41,49628.41,49352.38,49372.39,10.3,509458.3975973894,49470.42,60.09,49459.87
2021-02-24 19:10:00,0.01,49383.5,49711.46,49380.67,49398.75,7.61,376054.79170977586,49434.73,69.96,49438.06
2021-02-24 19:15:00,0.0,49442.14,49547.93,49423.41,49525.94,2.2,108685.35277612493,49455.73,33.65,49487.67
2021-02-24 19:20:00,0.0,49531.54,49605.91,49489.28,49538.36,2.74,135579.85080246846,49535.84,21.28,49526.16
2021-02-24 19:25:00,0.01,49546.7,49559.07,49407.83,49479.2,20.15,997104.1503169105,49492.62,36.99,49475.44
2021-02-24 19:30:00,0.01,49472.89,49472.89,49174.1,49219.33,12.7,625218.6712053211,49229.71,61.53,49300.01
2021-02-24 19:35:00,0.01,49200.11,49221.32,48900.0,48916.96,24.32,1192180.382274521,49029.28,78.4,49172.51
2021-02-24 19:40:00,0.01,48951.76,49158.06,48932.95,49028.89,17.47,856470.5947767493,49027.95,44.06,49018.12
2021-02-24 19:45:00,0.01,49028.88,49238.27,48984.72,49028.9,20.04,984255.7470869141,49105.96,57.52,49133.22
2021-02-24 19:50:00,0.01,49068.42,49158.03,48950.55,48968.88,16.47,808320.7869963582,49073.75,66.5,48984.71
2021-02-24 19:55:00,0.01,48966.43,49099.91,48902.45,48974.48,24.11,1180695.5066681157,48974.9,35.36,48949.25
2021-02-24 20:00:00,0.02,48971.4,49255.71,48872.24,49222.87,40.12,1967751.6092578368,49045.8,131.98,48898.02
2021-02-24 20:05:00,0.01,49193.13,49232.04,49057.37,49057.37,12.12,595719.910173911,49149.72,45.14,49109.22
2021-02-24 20:10:00,0.0,49057.37,49248.06,48999.67,49202.37,2.7,132317.3794434945,49086.88,70.27,49032.47
2021-02-24 20:15:00,0.01,49201.51,49201.51,48963.37,48963.37,7.6,372885.8085888998,49055.05,49.47,49085.2
2021-02-24 20:20:00,0.01,48950.01,49037.14,48782.42,48834.2,6.75,330483.6335047871,48931.18,65.38,48950.4
2021-02-24 20:25:00,0.01,48846.21,48924.13,48788.51,48907.6,23.5,1148264.9684585875,48859.94,31.48,48836.99
2021-02-24 20:30:00,0.01,48906.88,48906.88,48640.97,48782.94,8.62,420163.3400856944,48746.24,58.32,48689.55
2021-02-24 20:35:00,0.01,48743.64,48913.08,48626.66,48899.88,23.4,1140422.0811352106,48745.1,66.69,48652.71
2021-02-24 20:40:00,0.01,48914.23,49032.28,48671.79,48691.88,17.77,869020.8977601448,48902.32,111.87,48762.48
2021-02-24 20:45:00,0.01,48666.26,48907.46,48666.26,48872.19,5.93,289507.70751101454,48805.21,62.57,48831.55
2021-02-24 20:50:00,0.01,48874.8,49016.12,48874.8,49003.57,7.75,379059.5205354622,48934.18,49.95,48893.04
2021-02-24 20:55:00,0.02,49004.57,49255.52,48924.23,49179.75,23.68,1163096.4829791503,49107.41,65.33,49170.97
2021-02-24 21:00:00,0.01,49106.84,49171.5,48938.84,48938.84,16.88,828562.1991177556,49089.18,49.38,49048.17
2021-02-24 21:05:00,0.01,48959.42,48993.74,48670.12,48730.63,17.37,848197.5967773268,48827.88,81.51,48702.01
2021-02-24 21:10:00,0.01,48740.77,48740.77,48540.25,48561.91,4.28,208019.68483375778,48618.83,51.55,48568.92
2021-02-24 21:15:00,0.02,48507.0,48618.77,48222.42,48267.58,23.83,1153331.8148332133,48391.93,105.8,48515.55
2021-02-24 21:20:00,0.01,48332.33,48522.14,48139.0,48522.13,10.96,529283.683415548,48309.54,104.32,48522.14
2021-02-24 21:25:00,0.01,48482.81,48482.81,48166.24,48218.64,3.76,181673.0825168962,48291.89,71.28,48250.0
2021-02-24 21:30:00,0.01,48228.98,48347.43,48197.39,48347.43,9.9,477602.38510575524,48259.49,36.13,48230.57
2021-02-24 21:35:00,0.0,48399.0,48575.71,48333.26,48443.79,3.68,178592.7426430194,48469.17,56.19,48522.14
2021-02-24 21:40:00,0.01,48518.22,48562.84,48425.71,48504.93,13.18,638597.700398321,48459.44,30.1,48549.08
2021-02-24 21:45:00,0.01,48513.9,48513.9,48239.13,48240.89,15.73,760723.0592941828,48376.55,74.32,48244.85
2021-02-24 21:50:00,0.01,48302.09,48386.74,48139.0,48377.48,9.36,451241.73834581376,48220.76,58.08,48304.56
2021-02-24 21:55:00,0.01,48353.46,48968.01,48349.78,48811.21,6.69,325178.99876976374,48574.67,175.47,48718.53
2021-02-24 22:00:00,0.01,48790.49,48790.49,48400.0,48499.54,9.87,479491.1286766482,48579.46,84.27,48601.22
2021-02-24 22:05:00,0.01,48496.79,48556.52,48169.0,48174.8,5.03,242920.63628640605,48336.98,116.28,48281.23
2021-02-24 22:10:00,0.01,48174.8,48413.05,48113.83,48219.87,4.92,237539.60946033927,48242.46,83.14,48243.56
2021-02-24 22:15:00,0.0,48219.88,48518.5,48208.79,48351.18,3.8,184053.95782229476,48377.28,71.31,48413.15
2021-02-24 22:20:00,0.01,48381.29,48519.11,48315.2,48511.96,9.89,478915.0965935627,48428.13,42.81,48441.43
2021-02-24 22:25:00,0.01,48503.1,48728.78,48445.7,48728.78,6.13,297603.63662007655,48526.96,72.09,48599.12
2021-02-24 22:30:00,0.01,48735.81,48950.51,48578.91,48950.5,9.12,444391.75654869387,48741.95,109.78,48735.81
2021-02-24 22:35:00,0.01,48908.47,49004.72,48669.19,48739.12,14.41,702975.7860756171,48792.71,97.19,49004.72
2021-02-24 22:40:00,0.0,48733.05,48842.98,48644.16,48644.16,7.09,345669.4302368611,48747.73,36.51,48740.35
2021-02-24 22:45:00,0.01,48599.91,48839.83,48505.47,48737.52,16.55,805958.1275138513,48699.49,74.03,48710.88
2021-02-24 22:50:00,0.01,48733.14,48905.51,48695.08,48841.55,14.64,714740.0575359853,48825.79,47.44,48859.23
2021-02-24 22:55:00,0.01,48870.35,48947.24,48751.56,48894.23,6.12,299079.4384757034,48869.49,52.63,48803.19
2021-02-24 23:00:00,0.01,48852.32,49318.97,48786.49,49221.0,2.66,130717.82964116194,49151.01,169.14,49035.43
2021-02-24 23:05:00,0.01,49244.14,49579.74,49229.39,49452.76,5.11,252671.7867647073,49461.6,60.82,49480.21
2021-02-24 23:10:00,0.0,49464.33,49464.33,49287.35,49397.82,2.03,100370.5058108547,49352.63,35.39,49338.27
2021-02-24 23:15:00,0.01,49384.44,49384.44,49106.81,49216.61,10.31,508116.97475236835,49286.47,51.56,49311.17
2021-02-24 23:20:00,0.01,49198.61,49473.51,49194.63,49378.2,5.06,250068.0963515057,49380.92,69.13,49431.3
2021-02-24 23:25:00,0.01,49409.85,49495.52,49255.22,49347.98,5.92,292343.9730217434,49378.02,61.71,49434.04
2021-02-24 23:30:00,0.01,49409.24,49582.52,49401.74,49406.09,8.47,419045.6887170856,49481.72,43.96,49527.28
2021-02-24 23:35:00,0.0,49425.51,49809.31,49425.51,49630.48,3.08,152900.7893340186,49634.23,71.71,49737.56
2021-02-24 23:40:00,0.0,49629.76,49662.04,49498.08,49634.74,1.68,83223.48290133603,49601.22,44.96,49646.46
2021-02-24 23:45:00,0.0,49627.59,49777.07,49627.59,49703.19,3.41,169279.68242219478,49706.83,37.0,49753.1
2021-02-24 23:50:00,0.01,49716.03,49788.44,49546.42,49613.66,4.87,241717.24866808456,49615.07,55.71,49546.42
2021-02-24 23:55:00,0.01,49639.2,49773.07,49550.0,49766.06,4.73,235189.42177618635,49673.27,64.17,49639.2
