timestamp,Price [Md€],price_open,price_high,price_low,price_close,Amount [BTC],weighted_volume,btrx_vwap,sigma,btrx_vwmp (lower)
2021-02-24 18:20:00,0.0,49610.309,49688.625,49567.227,49678.535,1.55,76992.73998741298,49600.9,27.41,49590.5
2021-02-24 18:25:00,0.0,49750.97,49750.97,49663.352,49699.052,0.94,46636.851553272674,49695.46,21.93,49669.25
2021-02-24 18:30:00,0.0,49698.88,49961.4,49692.328,49939.757,1.73,86054.75576905889,49801.91,70.74,49698.88
2021-02-24 18:35:00,0.0,49937.296,50006.019,49919.965,49919.965,0.31,15383.93025119706,49947.26,24.08,49939.76
2021-02-24 18:40:00,0.0,49941.927,49941.927,49846.93,49908.248,1.97,98308.69799560457,49909.94,29.02,49941.93
2021-02-24 18:45:00,0.0,49908.241,49908.241,49786.17,49876.859,0.4,19965.47760283461,49841.51,33.98,49812.69
2021-02-24 18:50:00,0.0,49876.2,49876.2,49663.352,49698.999,2.37,117951.42612574314,49768.5,29.72,49769.49
2021-02-24 18:55:00,0.0,49681.974,49730.836,49579.819,49585.974,1.02,50705.53860039303,49676.95,51.16,49650.0
2021-02-24 19:00:00,0.0,49605.0,49695.27,49584.993,49625.218,2.19,108588.65945262618,49621.08,37.39,49584.99
2021-02-24 19:05:00,0.0,49624.895,49624.895,49363.67,49363.67,1.9,94104.23221880163,49542.64,52.65,49560.08
2021-02-24 19:10:00,0.0,49382.17,49661.91,49365.51,49387.2,1.76,87027.39706135473,49449.94,78.81,49408.46
2021-02-24 19:15:00,0.0,49456.62,49504.661,49418.325,49492.901,0.65,32383.217928074308,49479.29,19.01,49495.12
2021-02-24 19:20:00,0.0,49491.564,49561.35,49479.093,49506.511,0.63,31215.27332456584,49511.51,24.62,49499.4
2021-02-24 19:25:00,0.0,49538.18,49538.18,49406.14,49406.14,0.41,20375.09216741955,49461.32,35.44,49406.14
2021-02-24 19:30:00,0.0,49429.341,49431.61,49129.028,49184.006,1.18,58141.57313907281,49252.59,82.01,49228.0
2021-02-24 19:35:00,0.0,49184.016,49184.016,48861.2,48870.0,1.71,83776.68630714148,49010.14,75.28,48946.92
2021-02-24 19:40:00,0.01,48874.44,49109.306,48874.44,49000.0,3.32,162908.65177860644,49002.64,34.35,49000.0
2021-02-24 19:45:00,0.0,49000.0,49184.006,48985.015,49019.199,2.81,137973.10247205858,49091.6,60.95,49071.49
2021-02-24 19:50:00,0.0,49123.887,49125.77,48955.183,48955.19,0.37,18100.90629481828,49013.46,39.61,48955.18
2021-02-24 19:55:00,0.0,48929.521,49018.304,48893.491,48984.14,0.8,39034.64349332887,48972.42,42.4,48901.58
2021-02-24 20:00:00,0.0,48950.8,49279.19,48868.582,49200.06,1.97,96318.96101598059,49015.98,144.12,49200.06
2021-02-24 20:05:00,0.0,49213.544,49213.544,49046.843,49046.843,0.88,43203.58492932558,49135.89,52.06,49046.84
2021-02-24 20:10:00,0.0,49031.0,49197.022,49001.4,49197.022,1.26,61892.76368846791,49112.99,51.66,49114.81
2021-02-24 20:15:00,0.0,49160.42,49160.42,48959.0,48959.0,0.58,28386.27721322203,49067.57,39.46,49059.58
2021-02-24 20:20:00,0.0,48890.686,49000.0,48811.0,48859.312,2.86,140144.9440272981,48926.8,48.26,48950.0
2021-02-24 20:25:00,0.0,48811.01,48899.672,48750.0,48880.429,0.47,22718.52565128187,48851.17,41.07,48887.88
2021-02-24 20:30:00,0.0,48871.895,48871.895,48624.588,48722.0,0.88,43013.16175426937,48706.61,55.02,48694.19
2021-02-24 20:35:00,0.0,48726.46,48844.457,48623.55,48837.05,2.43,118327.91765463128,48684.33,61.35,48654.82
2021-02-24 20:40:00,0.0,48860.614,48991.137,48656.39,48677.39,2.98,145404.64068080252,48870.51,99.25,48860.61
2021-02-24 20:45:00,0.0,48656.49,48838.34,48656.49,48791.67,0.53,25726.630954216682,48752.9,52.5,48688.9
2021-02-24 20:50:00,0.0,48898.4,48992.681,48869.401,48969.62,0.41,19940.74558243919,48928.83,30.95,48948.36
2021-02-24 20:55:00,0.0,48983.247,49241.809,48921.623,49184.99,0.81,39927.77791062996,49030.53,96.53,48960.39
2021-02-24 21:00:00,0.0,49122.005,49170.683,48973.21,48973.21,1.23,60196.72692324695,49079.26,55.26,49122.0
2021-02-24 21:05:00,0.0,48981.325,49001.691,48709.505,48746.349,3.62,176661.34348214586,48816.72,68.83,48720.54
2021-02-24 21:10:00,0.0,48727.542,48727.542,48537.714,48554.572,1.51,73418.54945303634,48591.92,38.8,48600.16
2021-02-24 21:15:00,0.01,48531.771,48616.72,48251.0,48260.0,5.51,267082.780536355,48437.98,91.48,48281.66
2021-02-24 21:20:00,0.0,48294.974,48534.965,48200.52,48534.965,1.87,90182.10506779164,48270.34,78.02,48202.44
2021-02-24 21:25:00,0.0,48417.209,48417.209,48186.037,48190.0,2.96,143031.7505016746,48269.98,68.51,48217.33
2021-02-24 21:30:00,0.0,48205.285,48336.25,48174.75,48331.27,3.47,167687.84471803863,48285.62,43.23,48309.91
2021-02-24 21:35:00,0.0,48335.291,48517.55,48333.95,48423.06,2.36,114265.8249981518,48424.17,52.58,48433.48
2021-02-24 21:40:00,0.0,48429.03,48474.788,48397.499,48472.658,1.49,72210.70108979278,48448.45,21.58,48474.21
2021-02-24 21:45:00,0.0,48478.879,48494.246,48240.51,48260.96,2.02,97902.60602736307,48415.02,76.64,48399.3
2021-02-24 21:50:00,0.0,48270.527,48347.232,48120.0,48347.232,2.6,125276.37237874624,48208.3,56.1,48226.75
2021-02-24 21:55:00,0.01,48369.899,48942.999,48315.668,48787.489,4.71,229318.7137180275,48698.2,176.54,48826.03
2021-02-24 22:00:00,0.0,48731.15,48763.325,48395.913,48461.176,1.59,77531.22867059447,48684.1,96.97,48754.0
2021-02-24 22:05:00,0.0,48497.85,48497.85,48125.66,48150.97,1.56,75148.99168740213,48246.01,98.41,48219.6
2021-02-24 22:10:00,0.0,48140.89,48328.965,48084.824,48195.198,1.32,63474.12975624293,48222.3,69.24,48291.06
2021-02-24 22:15:00,0.0,48169.841,48472.896,48169.841,48359.968,2.05,98965.40479898812,48387.42,71.55,48427.22
2021-02-24 22:20:00,0.0,48330.247,48450.0,48325.665,48450.0,0.54,26292.67486342138,48436.54,51.09,48450.0
2021-02-24 22:25:00,0.0,48466.94,48713.64,48451.134,48689.71,1.46,70839.45473471012,48572.84,79.47,48649.0
2021-02-24 22:30:00,0.0,48698.25,48907.15,48569.8,48839.3,2.35,114461.9665712494,48688.59,109.52,48587.99
2021-02-24 22:35:00,0.0,48888.585,48972.019,48689.412,48697.75,1.22,59381.31774512697,48841.83,90.61,48712.84
2021-02-24 22:40:00,0.0,48713.34,48788.616,48634.69,48634.69,1.1,53620.27027245744,48727.84,32.16,48699.57
2021-02-24 22:45:00,0.0,48588.546,48733.456,48496.086,48699.719,1.04,50610.75128116914,48640.32,59.82,48700.0
2021-02-24 22:50:00,0.0,48735.66,48824.449,48714.3,48824.449,0.96,46743.53620763171,48776.48,28.92,48797.44
2021-02-24 22:55:00,0.0,48881.241,48916.999,48777.7,48887.82,0.39,18951.23755909436,48861.83,36.62,48844.8
2021-02-24 23:00:00,0.0,48858.285,49227.957,48793.59,49170.191,1.3,63550.10386296648,49002.67,134.74,48919.99
2021-02-24 23:05:00,0.0,49167.26,49535.879,49167.26,49473.598,2.74,135627.57500401555,49415.77,77.18,49502.37
2021-02-24 23:10:00,0.0,49452.0,49452.01,49275.748,49417.37,5.8,286163.1583809262,49375.72,39.65,49366.65
2021-02-24 23:15:00,0.0,49349.19,49362.42,49142.903,49210.791,4.0,196779.99148794633,49252.66,48.58,49349.19
2021-02-24 23:20:00,0.0,49233.813,49456.048,49233.813,49377.06,1.8,88650.47026699585,49364.53,68.27,49279.06
2021-02-24 23:25:00,0.0,49362.86,49478.063,49262.081,49343.388,0.9,44607.04748245005,49387.09,59.66,49298.52
2021-02-24 23:30:00,0.0,49421.976,49538.57,49413.485,49466.107,0.89,44130.95585539154,49485.47,37.66,49443.49
2021-02-24 23:35:00,0.01,49436.219,49750.0,49436.219,49666.02,4.54,225504.52628091152,49693.95,70.63,49656.27
2021-02-24 23:40:00,0.01,49596.47,49645.944,49517.96,49644.35,6.59,327179.32746661635,49613.38,25.46,49629.7
2021-02-24 23:45:00,0.0,49624.859,49775.153,49624.859,49727.86,2.51,124919.5059793101,49712.22,39.74,49708.64
2021-02-24 23:50:00,0.0,49689.04,49738.606,49551.602,49580.14,1.48,73370.28267545238,49649.86,49.39,49704.6
2021-02-24 23:55:00,0.0,49596.785,49767.729,49535.54,49742.749,0.89,44419.3015985287,49686.35,63.87,49689.17
