timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,bnus_vwap,ecart_type,vwmp_lower
2021-02-24 18:30:00,35405912.34,49678.07,49997.5,49583.25,49599.14,11.357714,565766.37917219,49813.4025185165,117.59763415516467,49626.28
2021-02-24 19:00:00,47405888.86,49601.14,49744.85,49370.52,49452.8,46.777186,2317788.97806241,49549.55986583737,87.89468909418184,49611.0
2021-02-24 19:30:00,50358963.54,49451.57,49456.21,48865.97,48982.64,38.655713,1898761.1174953799,49119.805848501106,110.24220231085015,49000.0
2021-02-24 20:00:00,49023162.94,48996.32,49272.2,48750.0,48887.84,19.682346,965027.43459412,49030.10213285143,136.2260267597804,49150.0
2021-02-24 20:30:00,57866284.96,48890.29,49223.15,48591.66,49174.6,30.525899,1490480.9113290699,48826.76547311743,142.99736004491172,48734.34
2021-02-24 21:00:00,56375442.25,49142.58,49180.95,48135.88,48171.78,22.620002,1097680.41521977,48526.98135127353,266.4427930488306,48365.67
2021-02-24 21:30:00,52361457.13,48174.2,48895.81,48142.97,48790.7,18.367165,889622.5690306,48435.48631651101,185.1574977483065,48323.23
2021-02-24 22:00:00,41421698.59,48744.47,48744.47,48054.15,48696.32,17.203895,832639.99392879,48398.34199922692,172.6709627589442,48596.47
2021-02-24 22:30:00,41619319.37,48700.29,48945.74,48500.0,48852.09,14.779566,720154.65304535,48726.373497391614,96.93771671600449,48726.07
2021-02-24 23:00:00,61902592.160000004,48829.4,49545.44,48753.08,49330.09,27.942113,1376467.34661328,49261.390740681636,146.55049506786057,48831.03
2021-02-24 23:30:00,67531885.19,49331.6,49770.84,49331.6,49714.5,26.666846,1321195.02999283,49544.48043810018,97.81087956785107,49365.32
