timestamp,price,price_open,price_high,price_low,price_close,amount,weighted_volume,btrx_vwap,ecart_type,vwmp_upper
2021-02-24 16:30:00,19025297.787,49518.658,49860.092,49360.01,49360.01,10.08620719,501186.95615438925,49690.329249957555,111.03216420381574,49651.874
2021-02-24 17:00:00,17128078.57,49435.14,49999.999,49380.08,49740.236,8.07071873,401736.12953256257,49776.99545385627,146.01896259127656,49689.668
2021-02-24 17:30:00,13106917.928,49759.471,50063.895,49658.834,50050.175,9.57769525,476914.4297746469,49794.27903332453,88.02517560544749,49750.536
2021-02-24 18:00:00,18515920.864,50071.68,50071.68,49567.227,49699.052,13.20811331,657634.9998920959,49790.23002431344,135.89514075826435,49599.048
2021-02-24 18:30:00,15194022.513,49698.88,50006.019,49579.819,49585.974,7.79695227,388369.82634483126,49810.46605083698,98.69206630887284,49788.237
2021-02-24 19:00:00,15499859.6,49605.0,49695.27,49363.67,49406.14,7.5446111,373693.87215284223,49531.230596212205,85.83862429763258,49380.574
2021-02-24 19:30:00,18638630.18,49429.341,49431.61,48861.2,48984.14,10.19124175,499935.5634850265,49055.412063503114,109.08317581331616,49000.0
2021-02-24 20:00:00,11665988.951,48950.8,49279.19,48750.0,48880.429,8.01248126,392665.0565255761,49006.67393580599,140.50360795023298,49057.672
2021-02-24 20:30:00,15188803.035,48871.895,49241.809,48623.55,49184.99,8.03851008,392340.87453698897,48807.66095114344,150.477840038551,49067.796
2021-02-24 21:00:00,26015707.146,49122.005,49170.683,48186.037,48190.0,16.70165658,810573.2559642504,48532.50646614902,258.35893487379667,48728.813
2021-02-24 21:30:00,25372726.139,48205.285,48942.999,48120.0,48787.489,16.65275985,806662.06293012,48440.14266680967,190.16647761395,48570.967
2021-02-24 22:00:00,14419745.032,48731.15,48763.325,48084.824,48689.71,8.51295517,412251.88451135915,48426.413187767226,170.0081138537977,48389.83
2021-02-24 22:30:00,15306855.646,48698.25,48972.019,48496.086,48887.82,7.05377528,343769.07963672903,48735.47369894793,113.58551600429155,48667.108
2021-02-24 23:00:00,22124455.37,48858.285,49535.879,48793.59,49343.388,16.531479870000002,815378.3464853005,49322.768009716034,172.2069793488904,49067.796
2021-02-24 23:30:00,19999816.788,49421.976,49775.153,49413.485,49742.749,16.90884358,839523.8998562106,49649.98912457919,81.69247037964212,49668.54
