timestamp,Price [Md€],price_open,price_high,price_low,price_close,Amount [BTC],weighted_volume,itbi_vwap,sigma,itbi_vwmp (upper)
2021-02-24 18:25:00,0.0,49666.5,49746.75,49666.25,49720.25,0.45,22498.8856265925,49696.6,20.75,49683.5
2021-02-24 18:30:00,0.0,49681.0,49951.0,49681.0,49951.0,1.01,50166.3152737025,49749.53,79.66,49896.75
2021-02-24 18:35:00,0.0,49951.0,50015.5,49923.0,49927.5,0.81,40446.7966880925,49981.94,29.37,49940.25
2021-02-24 18:40:00,0.01,49953.75,49954.0,49852.5,49904.25,1.52,75651.810014845,49905.63,25.0,49891.75
2021-02-24 18:45:00,0.0,49904.25,49904.25,49769.5,49862.75,0.64,31918.692332469996,49817.79,34.0,49860.25
2021-02-24 18:50:00,0.0,49860.25,49860.25,49693.5,49708.5,0.94,46954.938129805,49757.35,45.32,49722.5
2021-02-24 18:55:00,0.0,49705.75,49710.0,49600.25,49612.5,0.61,30160.085291017498,49636.71,36.2,49612.75
2021-02-24 19:00:00,0.01,49624.25,49742.25,49620.5,49629.0,1.08,53404.234266535,49648.32,32.85,49653.0
2021-02-24 19:05:00,0.01,49629.25,49629.25,49400.25,49400.25,6.17,306056.820495105,49584.08,66.64,49629.25
2021-02-24 19:10:00,0.01,49400.25,49680.0,49400.0,49420.25,2.84,140215.52607319,49455.98,91.19,49480.25
2021-02-24 19:15:00,0.01,49412.0,49532.75,49408.75,49510.5,4.06,200836.86413308,49492.73,32.08,49460.25
2021-02-24 19:20:00,0.01,49521.75,49599.75,49500.25,49520.0,3.27,161916.2839044675,49546.69,24.22,49503.0
2021-02-24 19:25:00,0.0,49519.75,49520.0,49414.25,49460.0,0.94,46352.56079009,49486.36,37.1,49520.0
2021-02-24 19:30:00,0.01,49460.0,49460.0,49160.25,49210.75,2.62,128985.5608748575,49305.03,73.88,49300.25
2021-02-24 19:35:00,0.01,49200.25,49203.0,48893.0,48905.0,1.26,62016.15733161,49027.63,83.92,49024.75
2021-02-24 19:40:00,0.01,48926.25,49120.0,48926.25,49013.5,1.11,54309.7931383725,49021.18,41.9,49041.25
2021-02-24 19:45:00,0.01,49013.75,49200.0,49000.25,49025.25,0.86,42202.75864434,49100.23,53.61,49077.0
2021-02-24 19:50:00,0.01,49037.75,49151.25,48980.25,48980.25,0.68,33567.032010115,49040.03,46.68,49057.0
2021-02-24 19:55:00,0.0,48980.25,49075.0,48900.5,48990.5,1.34,65799.1339388725,48984.35,41.57,49000.0
2021-02-24 20:00:00,0.0,48973.0,49260.75,48900.75,49239.5,1.41,69231.3518343425,48980.08,126.5,49205.0
2021-02-24 20:05:00,0.01,49237.5,49242.75,49040.0,49062.25,1.01,49643.310424885,49133.03,54.14,49123.25
2021-02-24 20:10:00,0.0,49039.5,49220.0,49029.75,49214.0,0.44,21403.225339425,49133.17,48.74,49220.0
2021-02-24 20:15:00,0.01,49214.0,49214.0,48962.0,48971.25,0.43,21231.740519067498,49107.36,52.04,49060.75
2021-02-24 20:20:00,0.01,48960.25,49040.0,48844.0,48844.0,0.94,46155.426338655,48928.07,49.12,49019.25
2021-02-24 20:25:00,0.01,48844.25,48920.25,48800.25,48920.25,0.98,47871.5503503475,48866.68,31.44,48887.75
2021-02-24 20:30:00,0.01,48920.25,48920.25,48660.25,48765.0,2.27,110433.67141537751,48743.95,62.13,48668.5
2021-02-24 20:35:00,0.01,48742.25,48880.0,48642.0,48865.0,3.17,154577.881625705,48751.22,59.51,48812.0
2021-02-24 20:40:00,0.01,48885.25,49041.0,48680.0,48680.5,1.13,55478.614187357496,48929.98,100.16,48792.25
2021-02-24 20:45:00,0.01,48675.5,48877.75,48675.5,48865.75,0.89,43396.31693402,48738.68,58.56,48820.0
2021-02-24 20:50:00,0.0,48879.75,48999.75,48872.25,48979.0,0.81,39578.605059860005,48925.46,35.39,48900.25
2021-02-24 20:55:00,0.01,48979.0,49228.75,48940.0,49167.0,0.6,29257.68388446,49074.3,95.03,49132.25
2021-02-24 21:00:00,0.0,49131.5,49192.75,48976.75,48983.75,1.16,57051.929604795,49081.85,50.02,48983.5
2021-02-24 21:05:00,0.01,48960.25,48962.5,48688.5,48760.0,3.06,149232.0041426825,48842.67,87.11,48872.0
2021-02-24 21:10:00,0.01,48740.0,48740.0,48565.0,48565.25,1.77,85937.61702519249,48614.5,38.84,48567.0
2021-02-24 21:15:00,0.01,48565.0,48620.0,48260.25,48268.5,3.83,185477.0153096875,48420.05,93.92,48585.5
2021-02-24 21:20:00,0.01,48307.0,48559.75,48200.25,48554.25,1.29,62089.143155532496,48288.81,105.15,48380.25
2021-02-24 21:25:00,0.01,48460.0,48461.0,48184.75,48200.5,1.22,58708.5138134375,48276.93,68.33,48367.5
2021-02-24 21:30:00,0.01,48221.5,48339.0,48180.25,48318.5,1.42,68340.31892882001,48247.68,37.39,48240.5
2021-02-24 21:35:00,0.01,48329.25,48527.5,48300.0,48423.5,2.32,112338.3795379525,48428.65,53.74,48400.25
2021-02-24 21:40:00,0.01,48423.5,48513.0,48419.0,48480.0,1.45,70399.927185985,48461.99,20.83,48453.5
2021-02-24 21:45:00,0.01,48477.75,48477.75,48223.5,48258.75,1.23,59499.38220376,48352.54,84.85,48260.25
2021-02-24 21:50:00,0.01,48265.0,48360.0,48150.25,48359.75,1.91,92380.333907685,48261.8,50.93,48182.5
2021-02-24 21:55:00,0.01,48359.75,48927.75,48326.0,48798.5,3.99,194196.488745885,48698.15,147.0,48823.5
2021-02-24 22:00:00,0.01,48765.0,48765.25,48398.75,48464.0,1.19,57757.5900701175,48654.62,92.41,48547.25
2021-02-24 22:05:00,0.01,48463.5,48520.0,48174.75,48174.75,0.83,40184.790879435,48287.31,100.1,48280.25
2021-02-24 22:10:00,0.01,48175.0,48379.75,48100.25,48188.25,1.54,74077.7686115575,48196.12,75.64,48155.0
2021-02-24 22:15:00,0.01,48180.0,48482.75,48180.0,48360.25,2.52,121607.5685117625,48296.04,67.93,48420.0
2021-02-24 22:20:00,0.0,48340.0,48465.25,48305.0,48465.25,1.03,49932.00604437,48367.99,43.11,48305.0
2021-02-24 22:25:00,0.0,48466.0,48717.0,48436.75,48699.0,0.26,12522.421710085,48601.16,91.04,48663.5
2021-02-24 22:30:00,0.0,48720.0,48932.25,48578.25,48932.25,0.42,20280.133187955,48721.99,89.03,48860.0
2021-02-24 22:35:00,0.01,48924.5,48975.0,48610.25,48699.0,1.99,97270.81073966999,48762.06,107.86,48886.75
2021-02-24 22:40:00,0.01,48700.0,48822.25,48640.0,48640.0,0.52,25521.494477615,48714.4,31.63,48720.0
2021-02-24 22:45:00,0.0,48636.25,48739.75,48523.5,48707.5,0.65,31454.5025678375,48647.64,58.5,48560.0
2021-02-24 22:50:00,0.0,48700.5,48855.5,48700.25,48851.5,0.4,19751.2976151425,48793.84,46.94,48852.0
2021-02-24 22:55:00,0.0,48851.25,48927.0,48760.25,48833.25,0.31,15152.5505958175,48856.2,39.14,48804.0
2021-02-24 23:00:00,0.0,48775.0,49271.25,48775.0,49220.25,0.77,37669.078685022505,48945.68,163.56,48900.0
2021-02-24 23:05:00,0.0,49220.25,49533.25,49220.25,49480.0,0.9,44349.3979288925,49390.79,67.55,49500.0
2021-02-24 23:10:00,0.0,49480.25,49480.25,49240.75,49368.5,0.51,24933.57012338,49346.64,56.28,49360.0
2021-02-24 23:15:00,0.0,49369.25,49369.25,49140.0,49188.75,0.26,12835.017876675,49269.46,38.14,49256.0
2021-02-24 23:20:00,0.0,49193.75,49457.75,49193.75,49362.5,0.33,16377.0731499775,49360.98,72.32,49321.0
2021-02-24 23:25:00,0.0,49379.75,49446.25,49260.25,49355.25,0.38,18743.0946407375,49362.74,55.69,49420.0
2021-02-24 23:30:00,0.01,49360.0,49544.75,49360.0,49410.75,1.18,58157.294274780004,49443.57,42.29,49500.25
2021-02-24 23:35:00,0.0,49400.25,49760.75,49400.25,49619.5,0.46,22950.16681585,49621.06,73.12,49688.75
2021-02-24 23:40:00,0.01,49587.25,49619.5,49500.75,49603.25,0.7,34550.9346587225,49592.31,35.12,49609.25
2021-02-24 23:45:00,0.0,49619.75,49760.75,49619.5,49702.75,0.7,34696.682291945,49695.67,35.03,49720.0
2021-02-24 23:50:00,0.01,49700.0,49772.5,49560.25,49593.75,1.85,91785.5114035125,49670.49,42.42,49737.5
2021-02-24 23:55:00,0.01,49617.5,49764.25,49540.5,49753.5,1.34,66327.695202115,49642.39,65.06,49590.75
